Database of representative transcript models for protein-coding genes in X. laevis and for the poly(A)-tail length standards.
Transcript models were curated from Unigene; the sequence of each transcript is provided in an accompanying file (Xenopus_whole_transcripts.txt).
Coordinates of each Xenopus gene are in reference to the corresponding sequence in Xenopus_whole_transcripts.txt.
UniqueID	GeneName	UniqueID	Strand	TxStart	TxEnd	CdsStart	CdsEnd	ExonCount	ExonStarts	ExonEnds
51261404	transcription factor 7 (T-cell specific	51261404	+	0	2303	101	1496	1	0	2303,
49117895	MGC80164 protein	49117895	+	0	3748	80	2348	1	0	3748,
54038354	hypothetical LOC495248	54038354	+	0	2305	64	730	1	0	2305,
56270194	hypothetical LOC495977	56270194	+	0	923	231	804	1	0	923,
49522824	MGC84756 protein	49522824	+	0	1062	19	922	1	0	1062,
50417799	MGC83638 protein	50417799	+	0	2398	318	1803	1	0	2398,
49116975	MGC83614 protein	49116975	+	0	5490	121	2884	1	0	5490,
118763679	mitochondrial glycerol 3-phosphate acyltransferase	118763679	+	0	3508	67	2536	1	0	3508,
50416412	cytochrome P450	50416412	+	0	2129	37	1666	1	0	2129,
115529148	hypothetical protein LOC733381	115529148	+	0	1505	41	902	1	0	1505,
55715631	SUMO-1 activating enzyme E1 N subunit	55715631	+	0	1764	31	1066	1	0	1764,
46250127	Low density lipoprotein receptor adapter protein 1-B	46250127	+	0	3451	72	1002	1	0	3451,
50415407	Rhesus blood group	50415407	+	0	3251	51	1434	1	0	3251,
37589399	hypothetical protein MGC69156	37589399	+	0	2543	58	1924	1	0	2543,
148540778	NK6 transcription factor related locus 1 (nkx6-1) mRNA	148540778	+	0	2750	471	1527	1	0	2750,
51950090	MGC84073 protein	51950090	+	0	1094	196	574	1	0	1094,
27882629	microfibrillar-associated protein 1	27882629	+	0	2282	21	1347	1	0	2282,
125858651	V(D)J recombination-activating protein 2	125858651	+	0	2381	13	1576	1	0	2381,
27696267	internexin neuronal intermediate filament protein	27696267	+	0	2333	61	1471	1	0	2333,
49117944	MGC80325 protein	49117944	+	0	1383	176	1184	1	0	1383,
49117131	MGC82532 protein	49117131	+	0	1608	63	1065	1	0	1608,
33416621	bone morphogenetic protein 7	33416621	+	0	2211	264	1539	1	0	2211,
115528342	hypothetical protein LOC100158392	115528342	+	0	2437	52	1792	1	0	2437,
80479244	hypothetical protein MGC130896	80479244	+	0	1791	203	1583	1	0	1791,
49115782	MGC82782 protein	49115782	+	0	3545	50	1049	1	0	3545,
54311362	hypothetical LOC495351	54311362	+	0	1185	23	524	1	0	1185,
50414839	E2F transcription factor 4	50414839	+	0	1817	15	1143	1	0	1817,
50418276	opioid receptor	50418276	+	0	1145	62	728	1	0	1145,
52354646	hypothetical LOC494782	52354646	+	0	1394	92	1163	1	0	1394,
76779962	hypothetical protein MGC131082	76779962	+	0	1470	80	1274	1	0	1470,
51261493	MGC84211 protein	51261493	+	0	994	59	782	1	0	994,
66910757	hypothetical protein MGC114989	66910757	+	0	1809	236	1250	1	0	1809,
33416730	ASF1 anti-silencing function 1 homolog A (S. cerevisiae)	33416730	+	0	2302	139	742	1	0	2302,
83743008	neuronal leucine-rich repeat protein 6 (NLRR-6) mRNA	83743008	+	0	3005	53	2273	1	0	3005,
62740112	hypothetical protein MGC115288	62740112	+	0	4581	153	1386	1	0	4581,
148744497	hypothetical protein LOC100101288	148744497	+	0	2420	163	2185	1	0	2420,
3868878	mRNA for Zic-related-2	3868878	+	0	2720	293	1787	1	0	2720,
66910837	hypothetical protein MGC115574	66910837	+	0	1136	292	1051	1	0	1136,
51703475	MGC81741 protein	51703475	+	0	4487	69	3171	1	0	4487,
224553644	suppressor of cytokine signaling (SOCS1) mRNA	224553644	+	0	1075	110	746	1	0	1075,
51704044	MGC84266 protein	51704044	+	0	2317	136	754	1	0	2317,
51949995	MGC81667 protein	51949995	+	0	1655	259	1180	1	0	1655,
52430486	UPF0568 protein C14orf166 homolog	52430486	+	0	2279	20	743	1	0	2279,
72679840	hypothetical protein MGC115518	72679840	+	0	2321	42	1836	1	0	2321,
76779222	hypothetical protein MGC114979	76779222	+	0	1899	267	1164	1	0	1899,
5733090	MAP kinase activator XMEK3 mRNA	5733090	+	0	2845	228	1236	1	0	2845,
56270222	hypothetical LOC496059	56270222	+	0	1454	379	1372	1	0	1454,
54038135	carboxy-terminal kinesin 2	54038135	+	0	3043	132	2064	1	0	3043,
9622358	gonadotropin releasing hormone receptor type I mRNA	9622358	+	0	1201	0	1107	1	0	1201,
49522159	MGC84254 protein	49522159	+	0	2517	17	1961	1	0	2517,
77748266	FK506 binding protein 3	77748266	+	0	1091	31	709	1	0	1091,
197246682	cDNA clone MGC:180041 IMAGE:5156657	197246682	+	0	3625	22	2689	1	0	3625,
62739291	hypothetical protein LOC443721	62739291	+	0	1653	0	1200	1	0	1653,
49256374	MGC84786 protein	49256374	+	0	3723	60	714	1	0	3723,
52354620	hypothetical LOC494755	52354620	+	0	2246	112	1819	1	0	2246,
4321798	TAP2 protein mRNA	4321798	+	0	3681	382	2545	1	0	3681,
47938671	hypothetical protein MGC81511	47938671	+	0	3076	185	686	1	0	3076,
3057037	TAK1 binding protein TAB1 mRNA	3057037	+	0	1927	37	1534	1	0	1927,
49117840	connector enhancer of KSR-like protein CNK1	49117840	+	0	3705	300	3246	1	0	3705,
51703473	MGC81730 protein	51703473	+	0	3949	127	3241	1	0	3949,
32484309	hypothetical protein MGC64362	32484309	+	0	1613	27	1185	1	0	1613,
120577453	hypothetical protein LOC100037037	120577453	+	0	1182	36	540	1	0	1182,
161611984	hypothetical protein LOC100127288	161611984	+	0	1774	155	1520	1	0	1774,
28278120	diaphorase 1	28278120	+	0	3152	67	973	1	0	3152,
83405127	hypothetical protein MGC131332	83405127	+	0	2332	171	1029	1	0	2332,
49523126	MGC84452 protein	49523126	+	0	2193	144	780	1	0	2193,
120537989	hypothetical protein LOC100036904	120537989	+	0	1537	119	1127	1	0	1537,
37747762	MAD	37747762	+	0	3342	515	1664	1	0	3342,
225350165	N-methyl-D-aspartate receptor subunit NR1-8b mRNA	225350165	+	0	4827	647	3311	1	0	4827,
49904045	peroxisomal biogenesis factor 12	49904045	+	0	3240	465	1527	1	0	3240,
58701934	hypothetical protein MGC85086	58701934	+	0	3657	465	2322	1	0	3657,
50603961	MGC82698 protein	50603961	+	0	2005	37	1240	1	0	2005,
51703967	MGC86404 protein	51703967	+	0	3337	85	1648	1	0	3337,
6180074	growth hormone receptor mRNA	6180074	+	0	2525	388	2200	1	0	2525,
28277296	similar to RNA cyclase homolog	28277296	+	0	1468	20	1139	1	0	1468,
27694718	adaptor-related protein complex 2	27694718	+	0	3776	67	2923	1	0	3776,
50924921	beta-transducin repeat containing	50924921	+	0	2498	113	1670	1	0	2498,
76780155	hypothetical protein MGC131321	76780155	+	0	1003	207	528	1	0	1003,
32450570	enolase 1	32450570	+	0	1806	53	1358	1	0	1806,
28302247	protein kinase	28302247	+	0	3409	165	1221	1	0	3409,
51703614	MGC86262 protein	51703614	+	0	3628	176	3056	1	0	3628,
49118532	retinoic acid converting enzyme	49118532	+	0	1816	51	1530	1	0	1816,
60688514	hypothetical protein MGC98482	60688514	+	0	3167	6	2847	1	0	3167,
125858117	cytochrome P450 XL-301	125858117	+	0	1664	14	1562	1	0	1664,
37748644	hypothetical protein MGC68490	37748644	+	0	1789	206	1568	1	0	1789,
33417272	Mitogen-activated protein kinase scaffold protein 1-B	33417272	+	0	1539	113	485	1	0	1539,
49257689	MGC84394 protein	49257689	+	0	4156	408	2868	1	0	4156,
54261620	cDNA clone MGC:86292 IMAGE:7020265	54261620	+	0	1128	28	649	1	0	1128,
49522102	MGC81980 protein	49522102	+	0	1835	267	1662	1	0	1835,
34785497	hypothetical protein MGC69016	34785497	+	0	3813	329	1727	1	0	3813,
29126819	LIM domain transcription factor LMO4-B	29126819	+	0	2722	53	569	1	0	2722,
49258021	MGC84082 protein	49258021	+	0	2246	421	1249	1	0	2246,
27769142	similar to chromosome 15 open reading frame 15	27769142	+	0	1475	24	516	1	0	1475,
83318228	hypothetical protein MGC131261	83318228	+	0	1071	16	967	1	0	1071,
161328407	N-methyl-D-aspartate receptor subunit NR2A mRNA	161328407	+	0	4994	422	4778	1	0	4994,
27503176	kinesin-related motor protein Eg5 2	27503176	+	0	3685	156	3360	1	0	3685,
46250095	hypothetical protein MGC81233	46250095	+	0	1565	301	1513	1	0	1565,
50415576	synaptobrevin-like 1	50415576	+	0	2472	50	713	1	0	2472,
37747611	hypothetical protein MGC68485	37747611	+	0	3436	391	3232	1	0	3436,
80477669	hypothetical protein MGC131149	80477669	+	0	1941	460	1831	1	0	1941,
54311284	hypothetical LOC495403	54311284	+	0	1918	65	1634	1	0	1918,
27503185	elongation of very long chain fatty acids (FEN1/Elo2	27503185	+	0	2708	56	929	1	0	2708,
38014776	hypothetical protein MGC68663	38014776	+	0	2957	228	660	1	0	2957,
51703594	MGC85250 protein	51703594	+	0	2517	67	808	1	0	2517,
51703610	selenocysteine lyase	51703610	+	0	2443	93	1374	1	0	2443,
33416795	hypothetical protein MGC69115	33416795	+	0	1188	241	628	1	0	1188,
47123943	hypothetical protein MGC84605	47123943	+	0	2365	249	1638	1	0	2365,
28838488	NK3 transcription factor related	28838488	+	0	2394	189	831	1	0	2394,
50417463	clathrin	50417463	+	0	1752	123	741	1	0	1752,
62739304	hypothetical protein MGC115001	62739304	+	0	2910	234	1344	1	0	2910,
126631405	hypothetical protein LOC100049105	126631405	+	0	1809	129	1383	1	0	1809,
47123133	hypothetical protein MGC83833	47123133	+	0	5059	131	3275	1	0	5059,
50925192	MGC80816 protein	50925192	+	0	2818	155	1718	1	0	2818,
146327099	hypothetical protein LOC100049759	146327099	+	0	1843	5	1535	1	0	1843,
32484236	hypothetical protein MGC64450	32484236	+	0	1587	34	856	1	0	1587,
111598526	zinc finger protein 161	111598526	+	0	3720	37	1573	1	0	3720,
80476970	hypothetical protein MGC52875	80476970	+	0	1451	279	1248	1	0	1451,
50418368	holocytochrome c synthase (cytochrome c heme-lyase)	50418368	+	0	2089	137	941	1	0	2089,
54647621	hypothetical LOC495451	54647621	+	0	2316	229	1255	1	0	2316,
49118738	akirin 2	49118738	+	0	1451	239	785	1	0	1451,
171846701	epithelial sodium channel alpha subunit	171846701	+	0	2962	234	2133	1	0	2962,
163915942	hypothetical protein LOC100037203	163915942	+	0	1337	165	963	1	0	1337,
50414719	MGC80032 protein	50414719	+	0	1897	50	1586	1	0	1897,
90819878	secretory pathway Ca	90819878	+	0	3090	20	2771	1	0	3090,
163916114	hypothetical protein LOC100137635	163916114	+	0	1810	69	1449	1	0	1810,
120577537	hypothetical protein LOC100037022	120577537	+	0	2145	241	1372	1	0	2145,
46249871	hypothetical protein MGC81436	46249871	+	0	3595	241	1480	1	0	3595,
46329611	progesterone receptor	46329611	+	0	4586	455	2654	1	0	4586,
120537973	hypothetical protein LOC100036885	120537973	+	0	1915	12	1605	1	0	1915,
28461329	similar to midnolin	28461329	+	0	3308	33	1395	1	0	3308,
54038461	hypothetical LOC495167	54038461	+	0	1347	214	1042	1	0	1347,
50417713	MGC80694 protein	50417713	+	0	1511	210	1278	1	0	1511,
47124708	hypothetical protein MGC81391	47124708	+	0	1225	59	1106	1	0	1225,
49118370	MGC80789 protein	49118370	+	0	1863	88	739	1	0	1863,
189441719	ashwin	189441719	+	0	1598	6	687	1	0	1598,
287576	mRNA for MHC class II beta-chain	287576	+	0	1280	5	815	1	0	1280,
50418396	MGC83645 protein	50418396	+	0	1999	67	1651	1	0	1999,
38014681	hypothetical protein MGC68729	38014681	+	0	3377	59	1133	1	0	3377,
171846422	hypothetical protein LOC100158417	171846422	+	0	4351	172	1564	1	0	4351,
47939792	hypothetical protein MGC82344	47939792	+	0	1801	87	666	1	0	1801,
39645714	mediator of RNA polymerase II transcription subunit 23	39645714	+	0	5080	307	4417	1	0	5080,
76779763	hypothetical protein MGC130972	76779763	+	0	1256	49	1003	1	0	1256,
1916616	ADAM 13 mRNA	1916616	+	0	3127	40	2785	1	0	3127,
54035235	hypothetical LOC494991	54035235	+	0	3710	185	647	1	0	3710,
37748711	hypothetical protein MGC68699	37748711	+	0	1987	237	1290	1	0	1987,
32450352	NO38	32450352	+	0	1530	60	960	1	0	1530,
49256497	MGC84041 protein	49256497	+	0	1684	97	1033	1	0	1684,
116487665	coagulation factor VIII-associated protein	116487665	+	0	2108	70	1024	1	0	2108,
63101297	MGC82750 protein	63101297	+	0	3566	6	2913	1	0	3566,
3089550	secreted Xwnt8 inhibitor sizzled (szl) mRNA	3089550	+	0	1182	19	865	1	0	1182,
54035168	protein inhibitor of activated STAT	54035168	+	0	4808	15	1965	1	0	4808,
15021901	mRNA for tudor repeat protein Xtr	15021901	+	0	6071	31	5749	1	0	6071,
49904120	MGC83849 protein	49904120	+	0	3055	271	889	1	0	3055,
54311271	hypothetical LOC495388	54311271	+	0	1370	117	1269	1	0	1370,
27924413	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein	27924413	+	0	1215	113	854	1	0	1215,
51703923	MGC84207 protein	51703923	+	0	2188	93	1005	1	0	2188,
49257964	cyclin A1	49257964	+	0	1820	55	1312	1	0	1820,
47507470	hypothetical protein MGC82209	47507470	+	0	2722	123	1281	1	0	2722,
56270452	hypothetical LOC495987	56270452	+	0	1724	182	1601	1	0	1724,
114107823	retinal homeobox 2A	114107823	+	0	1806	327	1305	1	0	1806,
37805278	probable proline dehydrogenase 2	37805278	+	0	1908	271	1672	1	0	1908,
120577437	hypothetical protein LOC100037007	120577437	+	0	2314	187	1549	1	0	2314,
27882462	eukaryotic translation initiation factor 3	27882462	+	0	1847	75	1728	1	0	1847,
47939705	hypothetical protein MGC79015	47939705	+	0	1434	320	860	1	0	1434,
51704139	MGC84737 protein	51704139	+	0	2340	83	1274	1	0	2340,
76779630	hypothetical protein MGC131340	76779630	+	0	1442	119	1283	1	0	1442,
56540959	hypothetical LOC496163	56540959	+	0	1044	6	663	1	0	1044,
50417465	heat shock protein 105	50417465	+	0	3423	140	2699	1	0	3423,
54311236	hypothetical LOC495348	54311236	+	0	1787	60	516	1	0	1787,
28278123	similar to splicing factor	28278123	+	0	1819	128	914	1	0	1819,
33417278	differentially expressed in FDCP 8	33417278	+	0	2189	141	1473	1	0	2189,
51258318	MGC82199 protein	51258318	+	0	2533	178	1591	1	0	2533,
62740126	hypothetical protein MGC115205	62740126	+	0	2317	233	2039	1	0	2317,
213623725	cDNA clone MGC:196865 IMAGE:9093518	213623725	+	0	4288	132	4251	1	0	4288,
76779930	hypothetical protein MGC130890	76779930	+	0	1271	61	1120	1	0	1271,
54311279	hypothetical LOC495398	54311279	+	0	1566	70	1252	1	0	1566,
50604008	hyaluronan synthase related sequence protein	50604008	+	0	2246	46	1798	1	0	2246,
49522092	hypothetical protein LOC100137615	49522092	+	0	3645	170	2084	1	0	3645,
51950302	MGC84396 protein	51950302	+	0	3124	235	847	1	0	3124,
47939774	hypothetical protein MGC81308	47939774	+	0	3509	166	2854	1	0	3509,
51949993	MGC81642 protein	51949993	+	0	1723	190	901	1	0	1723,
80477694	hypothetical protein MGC131328	80477694	+	0	2184	232	991	1	0	2184,
49256246	MGC84095 protein	49256246	+	0	1164	391	1102	1	0	1164,
57032983	hypothetical LOC496322	57032983	+	0	2794	82	955	1	0	2794,
4063004	mRNA for XMAP4	4063004	+	0	3921	167	3842	1	0	3921,
47125139	hypothetical protein MGC81217	47125139	+	0	1913	181	1477	1	0	1913,
28422714	hedgehog-interacting protein	28422714	+	0	3689	254	2285	1	0	3689,
49119388	MGC82558 protein	49119388	+	0	1129	95	893	1	0	1129,
37781768	Nogo-A (Nogo) mRNA	37781768	+	0	4122	199	3331	1	0	4122,
59897110	macoilin mRNA	59897110	+	0	2778	208	2215	1	0	2778,
47122930	kinetochore protein Spc24	47122930	+	0	1037	107	707	1	0	1037,
34785116	hypothetical protein MGC64451	34785116	+	0	1866	87	1521	1	0	1866,
80476233	MGC78969 protein	80476233	+	0	1707	81	333	1	0	1707,
1364262	X.laevis Xotch protein mRNA	1364262	+	0	9167	345	7920	1	0	9167,
49116657	MGC82914 protein	49116657	+	0	1845	122	1631	1	0	1845,
197245767	cDNA clone MGC:180083 IMAGE:6866007	197245767	+	0	6619	449	2897	1	0	6619,
50603743	guanine nucleotide binding protein (G protein)	50603743	+	0	1413	577	805	1	0	1413,
62089523	hypothetical protein MGC115066	62089523	+	0	1234	60	975	1	0	1234,
51703554	red-sensitive cone opsin	51703554	+	0	2927	87	1185	1	0	2927,
38649204	phosphatidylinositol-3	38649204	+	0	6728	145	3205	1	0	6728,
54038449	epithelial cell transforming sequence 2 oncogene	54038449	+	0	4002	178	3139	1	0	4002,
10185813	homeobox protein XHox11 mRNA	10185813	+	0	940	0	939	1	0	940,
27697006	phosphate cytidylyltransferase 1	27697006	+	0	2037	128	1229	1	0	2037,
71681228	hypothetical protein MGC114600	71681228	+	0	2596	229	1267	1	0	2596,
51949981	UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase	51949981	+	0	4329	240	3432	1	0	4329,
54038671	UPF0537 membrane protein B	54038671	+	0	2118	122	1967	1	0	2118,
66910867	hypothetical protein MGC115689	66910867	+	0	1751	41	1103	1	0	1751,
54311440	hypothetical LOC495312	54311440	+	0	2994	191	2381	1	0	2994,
28422168	tubulin	28422168	+	0	1624	87	1437	1	0	1624,
38603627	CYP4F42 mRNA for Cytochrome P450	38603627	+	0	1828	92	1679	1	0	1828,
28422230	hypothetical protein MGC53774	28422230	+	0	3906	125	2030	1	0	3906,
50417485	MGC81468 protein	50417485	+	0	1822	65	1361	1	0	1822,
86577795	hypothetical protein MGC131030	86577795	+	0	1605	61	1069	1	0	1605,
15919360	Kruppel-like transcription factor neptune mRNA	15919360	+	0	2083	113	1355	1	0	2083,
49119115	MGC80148 protein	49119115	+	0	2274	228	1848	1	0	2274,
50417523	RAS p21 protein activator 3	50417523	+	0	3748	280	2512	1	0	3748,
62740096	cDNA clone MGC:115016 IMAGE:6643594	62740096	+	0	4728	227	2315	1	0	4728,
57921039	hypothetical protein MGC85202	57921039	+	0	2216	243	2157	1	0	2216,
54038342	hypothetical LOC495242	54038342	+	0	2080	152	1355	1	0	2080,
57033063	hypothetical LOC496316	57033063	+	0	2052	107	1559	1	0	2052,
51950166	MGC82014 protein	51950166	+	0	1632	87	924	1	0	1632,
19483805	p170 (sojo) mRNA	19483805	+	0	4442	191	4199	1	0	4442,
52139071	solute carrier family 30 (zinc transporter)	52139071	+	0	5095	134	1373	1	0	5095,
58702005	Transmembrane anterior posterior transformation protein 1 homolog	58702005	+	0	1998	57	1698	1	0	1998,
49257415	MGC82524 protein	49257415	+	0	1985	5	1394	1	0	1985,
89514890	Fanconi anemia complementation group A (FANCA) mRNA	89514890	+	0	4270	0	4269	1	0	4270,
49115194	MGC80537 protein	49115194	+	0	3407	69	3138	1	0	3407,
54311463	hypothetical LOC495401	54311463	+	0	892	42	408	1	0	892,
114108137	anaphase-promoting complex subunit 5	114108137	+	0	1138	59	1019	1	0	1138,
50415450	cDNA clone MGC:83455 IMAGE:4757362	50415450	+	0	2510	112	598	1	0	2510,
51704024	MGC81605 protein	51704024	+	0	3650	393	2112	1	0	3650,
51261082	MGC86423 protein	51261082	+	0	1281	44	1019	1	0	1281,
56789806	hypothetical LOC496242	56789806	+	0	1238	173	605	1	0	1238,
124481754	cDNA clone MGC:161103 IMAGE:6937383	124481754	+	0	1232	52	685	1	0	1232,
50414551	UDP-glucose pyrophosphorylase 2	50414551	+	0	1933	158	1652	1	0	1933,
49256505	MGC81779 protein	49256505	+	0	1315	116	1112	1	0	1315,
58177832	mis5p	58177832	+	0	2643	44	2510	1	0	2643,
62471472	hypothetical protein MGC114733	62471472	+	0	2152	213	645	1	0	2152,
27881742	NEL-like 2 (chicken)	27881742	+	0	4475	366	2811	1	0	4475,
27371250	synaptosomal-associated protein	27371250	+	0	1699	61	835	1	0	1699,
51258314	Rsk-2	51258314	+	0	3150	33	2247	1	0	3150,
58701922	hypothetical protein MGC84997	58701922	+	0	2065	178	1978	1	0	2065,
51261457	MGC82864 protein	51261457	+	0	3525	74	635	1	0	3525,
62739354	hypothetical protein MGC115332	62739354	+	0	3002	152	962	1	0	3002,
38303802	hypothetical protein MGC68617	38303802	+	0	2970	189	915	1	0	2970,
114108070	hypothetical protein LOC100125664	114108070	+	0	1731	55	1567	1	0	1731,
49899023	mannosidase	49899023	+	0	3658	497	2429	1	0	3658,
27696829	RNA-binding protein HuD	27696829	+	0	1868	333	1521	1	0	1868,
38014391	SH2/SH3 adaptor Crk2	38014391	+	0	1654	117	882	1	0	1654,
50414968	MGC80621 protein	50414968	+	0	3361	104	2252	1	0	3361,
49256310	MGC84348 protein	49256310	+	0	1450	363	831	1	0	1450,
2271034	vascular endothelial growth factor 196 (VEGF) mRNA	2271034	+	0	738	146	731	1	0	738,
50418053	sorting nexin associated golgi protein 1	50418053	+	0	2368	70	1846	1	0	2368,
49903387	Rho GTPase activating protein 21	49903387	+	0	6998	211	5992	1	0	6998,
125858000	hypothetical protein LOC443632	125858000	+	0	5783	44	4319	1	0	5783,
32766603	hypothetical protein MGC64292	32766603	+	0	1931	88	1441	1	0	1931,
37589395	sodium-coupled neutral amino acid transporter 10-like	37589395	+	0	4949	336	3474	1	0	4949,
28436770	SMC-like 1 (yeast)	28436770	+	0	4192	36	3735	1	0	4192,
125859030	hypothetical protein LOC100037200	125859030	+	0	924	23	518	1	0	924,
146327072	hypothetical protein LOC100049773	146327072	+	0	1534	52	1246	1	0	1534,
28856193	enzymatic glycosylation-regulating gene	28856193	+	0	3337	158	1445	1	0	3337,
27447666	clone XNCp120.1.2. p120 isoform 1 mRNA	27447666	+	0	3464	164	2744	1	0	3464,
50604011	MGC82413 protein	50604011	+	0	2063	40	538	1	0	2063,
49256063	MGC81864 protein	49256063	+	0	2291	243	1509	1	0	2291,
56971950	hypothetical LOC496284	56971950	+	0	934	32	770	1	0	934,
51703905	MGC82156 protein	51703905	+	0	1628	64	721	1	0	1628,
50416483	hypothetical protein MGC79034	50416483	+	0	3104	188	2873	1	0	3104,
54261459	A5-protein	54261459	+	0	4483	508	3370	1	0	4483,
21898547	survivin mRNA	21898547	+	0	484	0	483	1	0	484,
66911757	hypothetical protein MGC114919	66911757	+	0	1657	77	977	1	0	1657,
49116887	MGC83596 protein	49116887	+	0	3196	150	2328	1	0	3196,
51593200	MGC85457 protein	51593200	+	0	990	113	737	1	0	990,
1480458	fibroblast growth factor-9 (XFGF-9) mRNA	1480458	+	0	1445	296	926	1	0	1445,
66910792	UPF0585 protein C16orf13 homolog	66910792	+	0	951	104	716	1	0	951,
54038677	hypothetical LOC495125	54038677	+	0	2800	99	768	1	0	2800,
54311257	hypothetical LOC495375	54311257	+	0	813	162	732	1	0	813,
54038188	hypothetical LOC495128	54038188	+	0	1868	86	965	1	0	1868,
291419709	runt-related transcription factor 3 (Runx3) mRNA	291419709	+	0	1183	0	1182	1	0	1183,
66910851	hypothetical protein MGC115628	66910851	+	0	1640	137	1112	1	0	1640,
