# these clusters are supported by 3P tags from at least two unique RNA molecules
# either from a single library with unique reads in the cluster, or multiple libraries
# cluster start and end coordinates are the largest and smallest coordinate of 3' ends from 3P tags that mapped within that cluster.
# coordinates are 0-based in WS190/ce6
#entrezGeneId	lib	chr	start	end	cleavageSite	readNum	sense	phase	refSeqs(comma_separated)
176165	all	chrIII	8265739	8265739	8265739	2.0	+	.	NM_066412
175708	all	chrIII	5188291	5188291	5188291	3.0	+	.	NM_065699
176445	all	chrIII	10324549	10324549	10324549	3.0	+	.	NM_001027583
175770	all	chrIII	5589074	5589092	5589082	1636.0	+	.	NM_065799
175343	all	chrIII	2092783	2092793	2092793	2.0	+	.	NM_001027721,NM_001027722
175904	all	chrIII	6381431	6381447	6381438	36.0	+	.	NM_065995
191053	all	chrIII	8527349	8527362	8527357	175.0	+	.	NM_001129271,NM_066479
176667	all	chrIII	12427571	12427580	12427573	8.0	+	.	NM_067218
186485	all	chrIII	9615205	9615211	9615207	26.0	+	.	NM_066726
175961	all	chrIII	6900626	6900630	6900626	6.0	+	.	NM_066100,NM_181968
176680	all	chrIII	12617918	12617923	12617918	7.0	+	.	NM_067242
176790	all	chrIII	13579339	13579339	13579339	2.0	+	.	NM_067405
191373	all	chrIII	8957618	8957621	8957621	3.0	+	.	NM_066579
176445	all	chrIII	10325491	10325491	10325491	1.0	+	.	NM_001027583
175505	all	chrIII	3918750	3918766	3918760	868.0	+	.	NM_065387
182563	all	chrIII	6619987	6619994	6619990	110.0	+	.	NM_066060,NM_181935
176110	all	chrIII	7904420	7904432	7904426	9.0	+	.	NM_066316
176109	all	chrIII	7894502	7894515	7894505	54.0	+	.	NM_066314
3896735	all	chrIII	7650007	7650014	7650007	19.0	+	.	NM_001038301
176211	all	chrIII	8633350	8633354	8633352	10.0	+	.	NM_066500,NM_066501
176588	all	chrIII	11573251	11573261	11573254	10.0	+	.	NM_067092
175372	all	chrIII	2532181	2532187	2532187	2.0	+	.	NM_065174,NM_065175,NM_065176
175823	all	chrIII	5866429	5866439	5866439	13.0	+	.	NM_065865
176210	all	chrIII	8630678	8630687	8630683	129.0	+	.	NM_066499
188040	all	chrIII	4706912	4706920	4706912	67.0	+	.	NM_065564
175590	all	chrIII	4536952	4536958	4536955	337.0	+	.	NM_065516
3896746	all	chrIII	8531255	8531261	8531255	37.0	+	.	NM_001038295
175801	all	chrIII	5717518	5717521	5717521	4.0	+	.	NM_065834
175613	all	chrIII	4692179	4692179	4692179	3.0	+	.	NM_065557
191316	all	chrIII	7070839	7070844	7070841	17.0	+	.	NM_066141
175843	all	chrIII	5953472	5953489	5953480	1042.0	+	.	NM_065892,NM_065893,NM_171140,NM_171141,NM_171142
259498	all	chrIII	3705031	3705043	3705033	1050.0	+	.	NM_065347
176188	all	chrIII	8409298	8409303	8409303	20.0	+	.	NM_066456,NM_066457
176711	all	chrIII	12931549	12931549	12931549	5.0	+	.	NM_067286
191130	all	chrIII	8333474	8333489	8333479	2954.0	+	.	NM_066435,NM_181969
185678	all	chrIII	762397	762409	762399	7.0	+	.	NM_064851
176313	all	chrIII	9332142	9332142	9332142	6.0	+	.	NM_066654
176188	all	chrIII	8409319	8409330	8409320	1215.0	+	.	NM_066456,NM_066457
175541	all	chrIII	4195205	4195205	4195205	2.0	+	.	NM_001083176,NM_001083177
3565572	all	chrIII	11780063	11780063	11780063	6.0	+	.	NM_001026013
176147	all	chrIII	8136548	8136561	8136552	10.0	+	.	NM_066374
176109	all	chrIII	7894541	7894541	7894541	2.0	+	.	NM_066314
176743	all	chrIII	13283355	13283362	13283355	3.0	+	.	NM_001027443,NM_001027444
175623	all	chrIII	4736022	4736032	4736028	5300.0	+	.	NM_065570
183238	all	chrIII	4863383	4863389	4863388	355.0	+	.	NM_065612
182257	all	chrIII	6433083	6433091	6433089	226.0	+	.	NM_066009
176389	all	chrIII	9812471	9812477	9812471	95.0	+	.	NM_066774
175823	all	chrIII	5866488	5866498	5866492	106.0	+	.	NM_065865
175947	all	chrIII	6725658	6725668	6725658	3.0	+	.	NM_066073
# either from a single library with unique reads in the cluster, or multiple libraries
#entrezGeneId	lib	chr	start	end	center	readNum	sense	phase	refSeqs(comma_separated)
180568	all	chrX	2698222	2698224	2698224	77.0	+	.	NM_001029698,NM_001029699
181060	all	chrX	8032245	8032245	8032245	2.0	+	.	NM_076950
181263	all	chrX	10646091	10646096	10646096	2.0	+	.	NM_001029376,NM_001029377,NM_001029378,NM_001047774
189521	all	chrX	5920452	5920456	5920453	134.0	+	.	NM_076590
180453	all	chrX	1009413	1009421	1009413	62.0	+	.	NM_075791
180850	all	chrX	5845800	5845809	5845803	307.0	+	.	NM_076579
181210	all	chrX	9964705	9964707	9964707	9.0	+	.	NM_077270
6418843	all	chrX	13140758	13140777	13140767	1211.0	+	.	NM_001129653
181321	all	chrX	11308261	11308261	11308261	11.0	+	.	NM_077488
186632	all	chrX	10983863	10983865	10983863	3.0	+	.	NM_077434
187399	all	chrX	8740686	8740689	8740686	64.0	+	.	NM_077081
191742	all	chrX	9255265	9255265	9255265	5.0	+	.	NM_077157
181079	all	chrX	8247819	8247830	8247821	324.0	+	.	NM_076990
181269	all	chrX	10744278	10744282	10744281	160.0	+	.	NM_077394
181183	all	chrX	9702608	9702611	9702611	8.0	+	.	NM_077229
183615	all	chrX	11995740	11995749	11995742	18519.0	+	.	NM_077607
181311	all	chrX	11218070	11218084	11218078	987.0	+	.	NM_077474
181032	all	chrX	7726318	7726335	7726326	30916.0	+	.	NM_001047806
181326	all	chrX	11357015	11357021	11357018	264.0	+	.	NM_077500
181258	all	chrX	10580963	10580970	10580970	642.0	+	.	NM_001029549,NM_001029550
181327	all	chrX	11364457	11364461	11364461	5.0	+	.	NM_077501
181727	all	chrX	16803224	16803234	16803224	7.0	+	.	NM_001029697,NM_078309,NM_078310
181198	all	chrX	9851211	9851219	9851211	3.0	+	.	NM_077248
181022	all	chrX	7595355	7595367	7595358	1101.0	+	.	NM_001029361,NM_001029362,NM_001029363
180782	all	chrX	5112582	5112585	5112585	6.0	+	.	NM_076468
182856	all	chrX	5066565	5066577	5066575	10.0	+	.	NM_076461
181681	all	chrX	16035005	16035020	16035010	41.0	+	.	NM_078222
181764	all	chrX	17326468	17326468	17326468	11.0	+	.	NM_078409
181624	all	chrX	15343981	15343987	15343983	11.0	+	.	NM_171806
191392	all	chrX	15744216	15744216	15744216	4.0	+	.	NM_078189
181146	all	chrX	9073687	9073687	9073687	1.0	+	.	NM_077131
186761	all	chrX	6784223	6784236	6784233	70.0	+	.	NM_076738
3565014	all	chrX	796151	796154	796154	91.0	+	.	NM_075755
182818	all	chrX	12222467	12222475	12222467	10.0	+	.	NM_077636
181470	all	chrX	13470365	13470365	13470365	3.0	+	.	NM_077847
185625	all	chrX	10312129	10312129	10312129	1.0	+	.	NM_077329
181000	all	chrX	7435638	7435638	7435638	3.0	+	.	NM_076857
180748	all	chrX	4715228	4715231	4715231	4.0	+	.	NM_076407
180636	all	chrX	3446845	3446864	3446854	35169.0	+	.	NM_076194
181174	all	chrX	9541805	9541815	9541815	4.0	+	.	NM_077203
181321	all	chrX	11308237	11308256	11308246	445.0	+	.	NM_077488
181504	all	chrX	13954872	13954880	13954872	12.0	+	.	NM_077921
185794	all	chrX	7980608	7980608	7980608	1.0	+	.	NM_076942
188847	all	chrX	2202041	2202044	2202041	61.0	+	.	NM_076005
181491	all	chrX	13750775	13750778	13750775	20.0	+	.	NM_001029616,NM_001029617
181413	all	chrX	12695570	12695576	12695570	295.0	+	.	NM_077717,NM_171786
181034	all	chrX	7732991	7732996	7732995	54.0	+	.	NM_076904
181372	all	chrX	11994107	11994107	11994107	2.0	+	.	NM_077606
181892	all	chrX	9430246	9430264	9430254	1390.0	+	.	NM_077182
181260	all	chrX	10605749	10605766	10605756	3073.0	+	.	NM_077375
186194	all	chrX	957756	957769	957759	1612.0	+	.	NM_075783
180848	all	chrX	5827686	5827692	5827692	3.0	+	.	NM_001047778,NM_001047779
181681	all	chrX	16034679	16034679	16034679	3.0	+	.	NM_078222
181570	all	chrX	14758237	14758237	14758237	3.0	+	.	NM_078049
180703	all	chrX	4291347	4291353	4291347	5.0	+	.	NM_001029309,NM_001029310
181344	all	chrX	11550557	11550559	11550557	6.0	+	.	NM_077530
181478	all	chrX	13544376	13544376	13544376	2.0	+	.	NM_077863,NM_077864
181425	all	chrX	12911091	12911091	12911091	7.0	+	.	NM_077745
181388	all	chrX	12285111	12285114	12285114	13.0	+	.	NM_077647
191453	all	chrX	9447691	9447691	9447691	1.0	+	.	NM_077186
181727	all	chrX	16803238	16803248	16803248	143.0	+	.	NM_001029697,NM_078309,NM_078310
185244	all	chrX	9631173	9631182	9631173	25.0	+	.	NM_077222
188971	all	chrX	3578945	3578945	3578945	2.0	+	.	NM_001029758,NM_001029759
180773	all	chrX	5021042	5021042	5021042	1.0	+	.	NM_171675,NM_171676
180852	all	chrX	5851812	5851821	5851817	9.0	+	.	NM_076580
4363131	all	chrX	17439597	17439605	17439597	83.0	+	.	NM_001047760
180661	all	chrX	3728416	3728416	3728416	1.0	+	.	NM_076239
180725	all	chrX	4537446	4537457	4537448	266.0	+	.	NM_001029194,NM_001029195
180942	all	chrX	6743840	6743840	6743840	3.0	+	.	NM_076735
187648	all	chrX	9869651	9869655	9869653	87.0	+	.	NM_077254
180878	all	chrX	6086505	6086509	6086509	4.0	+	.	NM_076616
186721	all	chrX	1625377	1625385	1625385	20.0	+	.	NM_075899
181238	all	chrX	10304843	10304844	10304844	4.0	+	.	NM_077326
181144	all	chrX	9038325	9038328	9038328	2.0	+	.	NM_077127
182515	all	chrX	9595642	9595642	9595642	1.0	+	.	NM_077217
180543	all	chrX	2388907	2388907	2388907	3.0	+	.	NM_076031
182643	all	chrX	6106788	6106793	6106793	2.0	+	.	NM_076620
181481	all	chrX	13599589	13599592	13599592	3.0	+	.	NM_077876
181425	all	chrX	12920131	12920131	12920131	3.0	+	.	NM_077745
180850	all	chrX	5844938	5844942	5844942	5.0	+	.	NM_076579
181138	all	chrX	8939168	8939168	8939168	1.0	+	.	NM_077108,NM_077109
182513	all	chrX	9588809	9588817	9588813	140.0	+	.	NM_077215
181725	all	chrX	16787553	16787556	16787553	16.0	+	.	NM_078306
6418844	all	chrX	4119599	4119599	4119599	7.0	+	.	NM_001129654
181420	all	chrX	12845301	12845311	12845305	916.0	+	.	NM_077738
6418853	all	chrX	2578227	2578227	2578227	4.0	+	.	NM_001129684
181141	all	chrX	8998697	8998700	8998697	3.0	+	.	NM_077117,NM_077118
181540	all	chrX	14352118	14352121	14352121	3.0	+	.	NM_077993
180582	all	chrX	2939824	2939827	2939824	8.0	+	.	NM_076104
181524	all	chrX	14151885	14151896	14151889	142.0	+	.	NM_001029441,NM_077956
185470	all	chrX	16440381	16440381	16440381	44.0	+	.	NM_078267
180991	all	chrX	7295938	7295939	7295939	5.0	+	.	NM_001129688,NM_076826
180425	all	chrX	775261	775261	775261	3.0	+	.	NM_075752
184648	all	chrX	8583507	8583517	8583507	4.0	+	.	NM_077053
188842	all	chrX	14540530	14540537	14540537	3.0	+	.	NM_078017
180874	all	chrX	6057126	6057145	6057136	606.0	+	.	NM_076610
184189	all	chrX	8430321	8430321	8430321	4.0	+	.	NM_077030
181030	all	chrX	7685791	7685800	7685800	33.0	+	.	NM_001029435,NM_001029436,NM_001029437
180645	all	chrX	3557531	3557536	3557534	434.0	+	.	NM_001029543,NM_001029544,NM_001038462,NM_001047792,NM_001129681,NM_001129682,NM_076209
181774	all	chrX	17455456	17455456	17455456	3.0	+	.	NM_078426
181082	all	chrX	8283284	8283285	8283285	2.0	+	.	NM_076995
182321	all	chrX	8872381	8872385	8872385	9.0	+	.	NM_077101
266942	all	chrX	914856	914866	914859	27.0	+	.	NM_171619
181776	all	chrX	17460703	17460709	17460709	4.0	+	.	NM_078428
192064	all	chrX	9166371	9166381	9166373	115.0	+	.	NM_077145
6418876	all	chrX	3445226	3445238	3445235	1315.0	+	.	NM_001129725
180538	all	chrX	2298176	2298193	2298186	71.0	+	.	NM_076018
181755	all	chrX	17154512	17154512	17154512	56.0	+	.	NM_078377
181624	all	chrX	15343678	15343685	15343682	7.0	+	.	NM_171806
180779	all	chrX	5092498	5092515	5092506	388.0	+	.	NM_076465
180446	all	chrX	954281	954286	954286	9.0	+	.	NM_075782
189194	all	chrX	11071840	11071841	11071841	5.0	+	.	NM_077452
180596	all	chrX	3092421	3092440	3092430	32392.0	+	.	NM_171647,NM_171648
181263	all	chrX	10666797	10666806	10666797	392.0	+	.	NM_001029376,NM_001029377,NM_001029378,NM_001047774
186143	all	chrX	8710038	8710038	8710038	8.0	+	.	NM_077072
180816	all	chrX	5448006	5448011	5448011	20.0	+	.	NM_171687,NM_171952
181370	all	chrX	11967472	11967476	11967476	4.0	+	.	NM_077601
188483	all	chrX	1177166	1177168	1177168	109.0	+	.	NM_075820
181150	all	chrX	9152125	9152129	9152127	9.0	+	.	NM_077142
181480	all	chrX	13589732	13589732	13589732	1.0	+	.	NM_001029536,NM_001029537
180444	all	chrX	932234	932234	932234	1.0	+	.	NM_001029458,NM_075777,NM_075778
184872	all	chrX	16682152	16682155	16682152	4.0	+	.	NM_078293
180724	all	chrX	4526496	4526516	4526506	1212.0	+	.	NM_001129628,NM_076377,NM_182439
181661	all	chrX	15716788	15716799	15716790	28.0	+	.	NM_001029827,NM_001029828
6418876	all	chrX	3445218	3445224	3445224	101.0	+	.	NM_001129725
181715	all	chrX	16551139	16551139	16551139	1.0	+	.	NM_078280
181030	all	chrX	7686202	7686204	7686202	8.0	+	.	NM_001029435,NM_001029436,NM_001029437
181296	all	chrX	11061699	11061706	11061702	11.0	+	.	NM_077449
181017	all	chrX	7564764	7564764	7564764	3.0	+	.	NM_001129652,NM_076880
181207	all	chrX	9944782	9944782	9944782	2.0	+	.	NM_077267
180927	all	chrX	6522449	6522451	6522449	48.0	+	.	NM_001129665,NM_076698
3564955	all	chrX	14519084	14519094	14519084	4.0	+	.	NM_001029339
185792	all	chrX	7988935	7988941	7988941	12.0	+	.	NM_076945
188603	all	chrX	678828	678832	678832	5.0	+	.	NM_075738
181063	all	chrX	8065577	8065579	8065577	3.0	+	.	NM_076955
181378	all	chrX	12106020	12106028	12106028	5.0	+	.	NM_001047830,NM_001047831
181515	all	chrX	14063594	14063601	14063595	10.0	+	.	NM_001029268,NM_171796
186194	all	chrX	957772	957772	957772	1.0	+	.	NM_075783
180818	all	chrX	5472641	5472649	5472645	380.0	+	.	NM_076526
181298	all	chrX	11066744	11066748	11066748	6.0	+	.	NM_077451
181162	all	chrX	9336557	9336570	9336564	819.0	+	.	NM_077170
187416	all	chrX	6801476	6801481	6801476	10.0	+	.	NM_076742
181281	all	chrX	10904941	10904941	10904941	24.0	+	.	NM_077421
180967	all	chrX	6938988	6939003	6938993	142.0	+	.	NM_076773,NM_076774
181681	all	chrX	16034725	16034734	16034732	436.0	+	.	NM_078222
180989	all	chrX	7267748	7267748	7267748	1.0	+	.	NM_001029503,NM_001029504,NM_001029505
181585	all	chrX	14898321	14898333	14898329	9.0	+	.	NM_078072
180740	all	chrX	4675076	4675078	4675076	24.0	+	.	NM_076399
181654	all	chrX	15626479	15626482	15626479	7.0	+	.	NM_078175
180857	all	chrX	5905136	5905142	5905142	5.0	+	.	NM_076588
181044	all	chrX	7825517	7825525	7825518	64.0	+	.	NM_076922,NM_182442,NM_182443,NM_182444
185671	all	chrX	12357811	12357819	12357819	6.0	+	.	NM_077672
181063	all	chrX	8065603	8065606	8065606	4.0	+	.	NM_076955
181166	all	chrX	9383760	9383764	9383764	4.0	+	.	NM_001029345,NM_001029346,NM_001029347,NM_001129650
181570	all	chrX	14755947	14755965	14755956	13111.0	+	.	NM_078049
3565535	all	chrX	13665893	13665896	13665893	24.0	+	.	NM_001029183
181489	all	chrX	13695709	13695720	13695710	890.0	+	.	NM_077890
185877	all	chrX	13336657	13336667	13336667	7.0	+	.	NM_077820
181661	all	chrX	15716802	15716802	15716802	1.0	+	.	NM_001029827,NM_001029828
182352	all	chrX	10175773	10175784	10175775	39.0	+	.	NM_077306
191049	all	chrX	5007003	5007012	5007003	3.0	+	.	NM_076450
181187	all	chrX	9753688	9753701	9753694	2015.0	+	.	NM_001029411,NM_001129660,NM_001136453,NM_077234
181713	all	chrX	16489232	16489237	16489234	7.0	+	.	NM_078273
181166	all	chrX	9385931	9385932	9385931	10.0	+	.	NM_001029345,NM_001029346,NM_001029347,NM_001129650
181712	all	chrX	16471554	16471558	16471554	9.0	+	.	NM_078272
185847	all	chrX	7551160	7551167	7551165	33.0	+	.	NM_076876
3896898	all	chrX	6470296	6470298	6470298	6.0	+	.	NM_001038437
185470	all	chrX	16440525	16440525	16440525	1.0	+	.	NM_078267
180410	all	chrX	596287	596287	596287	19.0	+	.	NM_075723
180472	all	chrX	1247878	1247895	1247887	666.0	+	.	NM_075831
180424	all	chrX	771872	771891	771881	427.0	+	.	NM_075751
181492	all	chrX	13759107	13759115	13759107	5.0	+	.	NM_077897
184417	all	chrX	10682853	10682856	10682856	12.0	+	.	NM_077387
181091	all	chrX	8382533	8382533	8382533	7.0	+	.	NM_077020
181579	all	chrX	14836105	14836105	14836105	13.0	+	.	NM_078060
181268	all	chrX	10697817	10697829	10697821	99.0	+	.	NM_077389
180485	all	chrX	1484439	1484450	1484442	8285.0	+	.	NM_075879
181285	all	chrX	10958151	10958159	10958159	60.0	+	.	NM_077429
181188	all	chrX	9759232	9759245	9759239	232.0	+	.	NM_001029728
181124	all	chrX	8790575	8790590	8790583	18.0	+	.	NM_077087
187416	all	chrX	6803650	6803666	6803659	87.0	+	.	NM_076742
183332	all	chrX	10444830	10444832	10444830	30.0	+	.	NM_077349
181207	all	chrX	9944806	9944807	9944807	12.0	+	.	NM_077267
181540	all	chrX	14352637	14352637	14352637	5.0	+	.	NM_077993
180554	all	chrX	2500945	2500950	2500950	5.0	+	.	NM_076054
259725	all	chrX	11109259	11109264	11109264	21.0	+	.	NM_171775
181285	all	chrX	10958471	10958481	10958481	8.0	+	.	NM_077429
180583	all	chrX	2945545	2945549	2945546	24.0	+	.	NM_171643,NM_171644
181115	all	chrX	8671453	8671462	8671462	2.0	+	.	NM_001029607,NM_001029608
181069	all	chrX	8120223	8120228	8120228	2.0	+	.	NM_076966
180868	all	chrX	6007059	6007065	6007061	12.0	+	.	NM_076603
191311	all	chrX	1407280	1407283	1407280	8.0	+	.	NM_075863
184517	all	chrX	4441726	4441734	4441732	20.0	+	.	NM_076362
183615	all	chrX	11995814	11995816	11995816	4.0	+	.	NM_077607
180795	all	chrX	5255048	5255048	5255048	1.0	+	.	NM_076489
181514	all	chrX	14037366	14037368	14037368	44.0	+	.	NM_077937
181492	all	chrX	13758829	13758831	13758831	2.0	+	.	NM_077897
180391	all	chrX	357930	357942	357938	1126.0	+	.	NM_075689
181604	all	chrX	15093499	15093510	15093504	1217.0	+	.	NM_078107
185902	all	chrX	10893599	10893610	10893609	37.0	+	.	NM_077418
188262	all	chrX	7330478	7330486	7330486	2.0	+	.	NM_001129708,NM_171722
181544	all	chrX	14484576	14484576	14484576	7.0	+	.	NM_078008
181633	all	chrX	15443525	15443533	15443525	7.0	+	.	NM_001029651,NM_001029652
191657	all	chrX	15481290	15481295	15481290	3.0	+	.	NM_078156
181497	all	chrX	13857223	13857226	13857226	3.0	+	.	NM_077907
188798	all	chrX	17664989	17664989	17664989	1.0	+	.	NM_078449
185538	all	chrX	3256245	3256262	3256255	379.0	+	.	NM_076154
181385	all	chrX	12244526	12244533	12244531	24.0	+	.	NM_077641
180699	all	chrX	4264342	4264346	4264342	6.0	+	.	NM_076328
3565519	all	chrX	12219243	12219261	12219252	153.0	+	.	NM_001029252
180397	all	chrX	422862	422868	422862	14.0	+	.	NM_001038488
180644	all	chrX	3540840	3540852	3540849	119.0	+	.	NM_076207,NM_076208,NM_171944
183161	all	chrX	17303931	17303940	17303933	202.0	+	.	NM_078406
3564955	all	chrX	14519838	14519838	14519838	2.0	+	.	NM_001029339
182819	all	chrX	12233011	12233018	12233011	26.0	+	.	NM_077638
188875	all	chrX	9028413	9028416	9028413	4.0	+	.	NM_077125
181095	all	chrX	8413995	8413999	8413999	32.0	+	.	NM_001029365,NM_001029366
180685	all	chrX	4021629	4021629	4021629	2.0	+	.	NM_001029648,NM_001029649
188971	all	chrX	3578805	3578805	3578805	2.0	+	.	NM_001029758,NM_001029759
180402	all	chrX	492320	492320	492320	8.0	+	.	NM_075706
181271	all	chrX	10782852	10782864	10782856	421.0	+	.	NM_001029706,NM_001029707,NM_001029708,NM_001029709,NM_001029710,NM_001029711,NM_001029712,NM_001029713,NM_001047821,NM_001136463,NM_001136464,NM_171771,NM_171772
180964	all	chrX	6921166	6921166	6921166	2.0	+	.	NM_001029391,NM_001029392
181011	all	chrX	7527373	7527388	7527379	701.0	+	.	NM_076871
181522	all	chrX	14133446	14133446	14133446	2.0	+	.	NM_077953
191600	all	chrX	11563609	11563619	11563612	23.0	+	.	NM_077531
181256	all	chrX	10566686	10566689	10566689	7.0	+	.	NM_077368
182856	all	chrX	5066534	5066539	5066539	2.0	+	.	NM_076461
180793	all	chrX	5246843	5246844	5246843	3.0	+	.	NM_076488
181570	all	chrX	14757570	14757573	14757570	41.0	+	.	NM_078049
178536	all	chrV	6535	6535	6535	1.0	-	.	NM_070722,NM_070723,NM_171920
181354	all	chrX	11668041	11668043	11668043	11.0	+	.	NM_077549
184647	all	chrX	8593911	8593920	8593914	331.0	+	.	NM_077055
180583	all	chrX	2945465	2945475	2945466	1111.0	+	.	NM_171643,NM_171644
181541	all	chrX	14410652	14410658	14410654	13.0	+	.	NM_077999
181257	all	chrX	10574566	10574577	10574569	227.0	+	.	NM_077369,NM_077370
180888	all	chrX	6181380	6181395	6181389	55.0	+	.	NM_171697
180581	all	chrX	2917819	2917819	2917819	3.0	+	.	NM_076103
181764	all	chrX	17326492	17326492	17326492	3.0	+	.	NM_078409
185790	all	chrX	8009332	8009350	8009342	237.0	+	.	NM_076948
181580	all	chrX	14849169	14849169	14849169	6.0	+	.	NM_078061
3564955	all	chrX	14520582	14520591	14520582	77.0	+	.	NM_001029339
180887	all	chrX	6173704	6173707	6173704	228.0	+	.	NM_001038475,NM_001038476,NM_001136467
183862	all	chrX	6659749	6659749	6659749	3.0	+	.	NM_076718
180731	all	chrX	4590254	4590260	4590255	27.0	+	.	NM_076387
180874	all	chrX	6057201	6057201	6057201	2.0	+	.	NM_076610
189194	all	chrX	11072030	11072030	11072030	1.0	+	.	NM_077452
191416	all	chrX	8787180	8787186	8787180	18.0	+	.	NM_077086
182643	all	chrX	6106432	6106435	6106434	7.0	+	.	NM_076620
182590	all	chrX	2806848	2806850	2806850	2.0	+	.	NM_076086
3896897	all	chrX	478320	478320	478320	20.0	+	.	NM_001038458
181141	all	chrX	8998850	8998860	8998853	82.0	+	.	NM_077117,NM_077118
181112	all	chrX	8590033	8590038	8590033	5.0	+	.	NM_077054
183512	all	chrX	8080167	8080175	8080167	34.0	+	.	NM_076958
180432	all	chrX	837835	837835	837835	1.0	+	.	NM_075763
182856	all	chrX	5066456	5066456	5066456	5.0	+	.	NM_076461
180638	all	chrX	3483657	3483659	3483659	4.0	+	.	NM_076196
180582	all	chrX	2937725	2937741	2937732	899.0	+	.	NM_076104
181139	all	chrX	8992113	8992113	8992113	12.0	+	.	NM_077115
183336	all	chrX	7889730	7889733	7889733	2.0	+	.	NM_076929
185982	all	chrX	7485115	7485115	7485115	3.0	+	.	NM_076863
259699	all	chrX	3816406	3816419	3816410	161.0	+	.	NM_076261
188578	all	chrX	12438763	12438763	12438763	2.0	+	.	NM_077684
181365	all	chrX	11884093	11884093	11884093	2.0	+	.	NM_077586
180474	all	chrX	1316625	1316640	1316631	3877.0	+	.	NM_075839
181514	all	chrX	14037328	14037328	14037328	4.0	+	.	NM_077937
186953	all	chrX	1056837	1056840	1056840	31.0	+	.	NM_075800
180534	all	chrX	2239993	2240000	2240000	3.0	+	.	NM_076011
183744	all	chrX	6847779	6847790	6847781	11.0	+	.	NM_076753
181551	all	chrX	14561331	14561335	14561331	8.0	+	.	NM_078022
180397	all	chrX	422715	422718	422718	4.0	+	.	NM_001038488
180423	all	chrX	770787	770787	770787	31.0	+	.	NM_075750
181637	all	chrX	15497282	15497287	15497286	138.0	+	.	NM_078158,NM_078159
187790	all	chrX	16185215	16185227	16185223	134.0	+	.	NM_078236
181239	all	chrX	10306878	10306891	10306881	1409.0	+	.	NM_077327
181344	all	chrX	11550635	11550635	11550635	1.0	+	.	NM_077530
185504	all	chrX	833792	833803	833800	105.0	+	.	NM_075762
181143	all	chrX	9033912	9033914	9033912	4.0	+	.	NM_077126
188263	all	chrX	7314938	7314941	7314941	7.0	+	.	NM_076833
