Database of representative transcript models for protein-coding genes in S. pombe and for the poly(A)-tail length standards.
Transcript models are from Pombase.
Coordinates of S. pombe genes are based on the ASM294v2.21 genome assembly.
TranscriptID	TranscriptID	Chromosome	Strand	TxStart	TxEnd	CdsStart	CdsEnd	ExonCount	ExonStarts	ExonEnds
SPBC19G7.06.1	SPBC19G7.06.1	chr2	+	2357532	2361156	2359428	2361092	5	2357532,2358012,2359546,2359844,2360000,	2357861,2359479,2359693,2359928,2361156,
SPBC19G7.07c.1	SPBC19G7.07c.1	chr2	-	2359373	2363595	2361194	2363340	2	2359373,2363085,	2363003,2363595,
SPBC19G7.08c.1	SPBC19G7.08c.1	chr2	-	2363814	2365868	2364278	2365730	1	2363814,	2365868,
SPBC19G7.09.1	SPBC19G7.09.1	chr2	+	2367078	2369193	2367116	2368823	1	2367078,	2369193,
SPBC19G7.10c.1	SPBC19G7.10c.1	chr2	-	2368834	2371661	2369063	2371583	5	2368834,2369245,2369454,2371350,2371506,	2369190,2369416,2371243,2371451,2371661,
SPBC19G7.13.1	SPBC19G7.13.1	chr2	+	2373929	2376516	2374173	2375631	1	2373929,	2376516,
SPBC19G7.14c.1	SPBC19G7.14c.1	chr2	-	2375702	2377311	2375739	2377064	3	2375702,2376487,2376609,	2376447,2376560,2377311,
SPBC19G7.15.1	SPBC19G7.15.1	chr2	+	2377927	2379664	2378034	2379290	2	2377927,2378094,	2378050,2379664,
SPBC19G7.16.1	SPBC19G7.16.1	chr2	+	2380486	2382242	2380662	2381949	1	2380486,	2382242,
SPBC19G7.17.1	SPBC19G7.17.1	chr2	+	2382299	2384668	2382464	2384277	6	2382299,2382525,2382662,2382819,2383027,2383207,	2382474,2382593,2382775,2382852,2383161,2384668,
SPBC19G7.18c.1	SPBC19G7.18c.1	chr2	-	2372007	2373228	2372071	2372924	3	2372007,2372657,2372776,	2372611,2372728,2373228,
SPBC19G7.19.1	SPBC19G7.19.1	chr2	-	2379610	2380121	2379748	2380002	3	2379610,2379842,2379936,	2379789,2379885,2380121,
SPBC1A4.01.1	SPBC1A4.01.1	chr2	+	1973308	1974265	1973366	1974065	3	1973308,1973604,1973989,	1973533,1973931,1974265,
SPBC1A4.02c.1	SPBC1A4.02c.1	chr2	-	1974389	1975724	1974487	1975603	1	1974389,	1975724,
SPBC1A4.03c.1	SPBC1A4.03c.1	chr2	-	1976160	1982842	1976252	1980766	2	1976160,1980682,	1980626,1982842,
SPBC1A4.04.1	SPBC1A4.04.1	chr2	+	1982025	1984420	1983272	1984022	1	1982025,	1984420,
SPBC1A4.05.1	SPBC1A4.05.1	chr2	+	1984411	1988552	1984515	1986671	3	1984411,1984615,1987195,	1984562,1987145,1988552,
SPBC1A4.06c.1	SPBC1A4.06c.1	chr2	-	1986825	1988467	1987043	1988353	4	1986825,1987101,1987736,1988080,	1987099,1987675,1988015,1988467,
SPBC1A4.07c.1	SPBC1A4.07c.1	chr2	-	1988497	1990473	1988985	1990352	2	1988497,1990090,	1990034,1990473,
SPBC1A4.08c.1	SPBC1A4.08c.1	chr2	-	1990415	1992652	1990768	1992463	3	1990415,1992326,1992438,	1992256,1992400,1992652,
SPBC1A4.09.1	SPBC1A4.09.1	chr2	+	1993790	1998937	1993926	1995969	1	1993790,	1998937,
SPBC1A4.10c.1	SPBC1A4.10c.1	chr2	-	1996005	1999152	1996288	1998928	1	1996005,	1999152,
SPBC1A4.11c.1	SPBC1A4.11c.1	chr2	-	1992671	1993779	1993275	1993650	1	1992671,	1993779,
SPBC1D7.01.1	SPBC1D7.01.1	chr2	-	1755900	1757290	1756509	1757096	4	1755900,1756265,1756823,1757087,	1756042,1756672,1756990,1757290,
SPBC1D7.02c.1	SPBC1D7.02c.1	chr2	+	1752099	1755619	1753588	1755286	1	1752099,	1755619,
SPBC1D7.03.1	SPBC1D7.03.1	chr2	-	1745776	1747871	1746040	1747426	1	1745776,	1747871,
SPBC1D7.04.1	SPBC1D7.04.1	chr2	-	1743967	1744798	1744112	1744712	1	1743967,	1744798,
SPBC1D7.05.1	SPBC1D7.05.1	chr2	-	1740047	1742504	1740316	1742296	1	1740047,	1742504,
SPBC1E8.02.1	SPBC1E8.02.1	chr2	+	1957655	1960881	1958124	1959936	2	1957655,1960446,	1960366,1960881,
SPBC1E8.03c.1	SPBC1E8.03c.1	chr2	-	1960004	1962527	1960383	1961817	1	1960004,	1962527,
SPBC1E8.04.1	SPBC1E8.04.1	chr2	+	1965389	1969387	1965389	1969387	2	1965389,1967477,	1967475,1969387,
SPBC1E8.05.1	SPBC1E8.05.1	chr2	+	1970611	1972799	1970913	1971867	1	1970611,	1972799,
SPBC20F10.01.1	SPBC20F10.01.1	chr2	+	3283346	3284486	3283372	3284083	3	3283346,3283536,3283693,	3283466,3283637,3284486,
SPBC20F10.02c.1	SPBC20F10.02c.1	chr2	-	3284435	3286488	3284617	3286420	1	3284435,	3286488,
SPBC20F10.03.1	SPBC20F10.03.1	chr2	+	3287674	3289422	3287749	3289090	1	3287674,	3289422,
SPBC20F10.04c.1	SPBC20F10.04c.1	chr2	-	3289339	3290903	3289465	3290628	7	3289339,3289605,3289742,3290000,3290137,3290440,3290564,	3289558,3289697,3289962,3290094,3290396,3290521,3290903,
SPBC20F10.05.1	SPBC20F10.05.1	chr2	+	3290695	3294106	3291031	3294032	3	3290695,3292910,3293865,	3292872,3293821,3294106,
SPBC20F10.06.1	SPBC20F10.06.1	chr2	+	3294062	3295195	3294274	3294973	3	3294062,3294385,3294578,	3294344,3294532,3295195,
SPBC20F10.07.1	SPBC20F10.07.1	chr2	+	3295411	3298548	3295994	3298289	1	3295411,	3298548,
SPBC20F10.08c.1	SPBC20F10.08c.1	chr2	-	3297526	3301277	3298582	3300826	1	3297526,	3301277,
SPBC20F10.09.1	SPBC20F10.09.1	chr2	+	3301281	3302135	3301303	3301741	4	3301281,3301429,3301599,3301714,	3301328,3301553,3301666,3302135,
SPBC20F10.10.1	SPBC20F10.10.1	chr2	+	3303291	3304037	3303305	3304037	1	3303291,	3304037,
SPBC21.01.1	SPBC21.01.1	chr2	+	3214157	3215938	3214270	3215685	3	3214157,3214369,3215478,	3214329,3215429,3215938,
SPBC21.02.1	SPBC21.02.1	chr2	+	3216183	3219312	3216268	3217913	3	3216183,3216441,3216559,	3216389,3216502,3219312,
SPBC21.03c.1	SPBC21.03c.1	chr2	-	3215871	3219354	3217984	3218947	6	3215871,3218466,3218640,3218703,3219007,3219217,	3218424,3218491,3218651,3218952,3219169,3219354,
SPBC21.04.1	SPBC21.04.1	chr2	+	3219315	3222152	3219603	3220343	2	3219315,3219868,	3219731,3222152,
SPBC21.05c.1	SPBC21.05c.1	chr2	-	3219941	3222399	3220345	3222181	1	3219941,	3222399,
SPBC21.06c.1	SPBC21.06c.1	chr2	-	3222350	3226506	3222780	3226430	11	3222350,3224238,3224414,3224804,3224936,3225218,3225730,3226031,3226145,3226216,3226403,	3224202,3224373,3224767,3224868,3225178,3225680,3225984,3226096,3226175,3226351,3226506,
SPBC21.07c.1	SPBC21.07c.1	chr2	-	3226566	3228745	3226819	3228287	2	3226566,3227353,	3227271,3228745,
SPBC211.01.1	SPBC211.01.1	chr2	+	3870131	3872820	3870292	3871045	2	3870131,3870438,	3870372,3872820,
SPBC211.02c.1	SPBC211.02c.1	chr2	-	3870709	3873758	3871207	3873638	2	3870709,3872822,	3872764,3873758,
SPBC211.03c.1	SPBC211.03c.1	chr2	-	3875124	3879974	3875451	3879840	1	3875124,	3879974,
SPBC211.04c.1	SPBC211.04c.1	chr2	-	3880097	3883065	3880317	3882996	1	3880097,	3883065,
SPBC211.05.1	SPBC211.05.1	chr2	+	3883220	3883726	3883220	3883595	3	3883220,3883285,3883423,	3883223,3883368,3883726,
SPBC211.06.1	SPBC211.06.1	chr2	+	3883665	3885727	3883932	3885666	1	3883665,	3885727,
SPBC211.07c.1	SPBC211.07c.1	chr2	-	3885534	3886954	3886011	3886566	1	3885534,	3886954,
SPBC211.08c.1	SPBC211.08c.1	chr2	-	3886904	3888596	3887466	3888278	2	3886904,3888163,	3888125,3888596,
SPBC215.01.1	SPBC215.01.1	chr2	+	4024161	4027252	4024571	4027076	1	4024161,	4027252,
SPBC215.02.1	SPBC215.02.1	chr2	+	4027365	4029143	4027417	4028044	4	4027365,4027658,4027811,4027982,	4027604,4027768,4027917,4029143,
SPBC215.03c.1	SPBC215.03c.1	chr2	-	4027313	4029873	4028116	4029559	4	4027313,4028346,4029164,4029498,	4028305,4029090,4029439,4029873,
SPBC215.04.1	SPBC215.04.1	chr2	+	4030484	4031572	4030554	4030862	2	4030484,4030699,	4030610,4031572,
SPBC215.05.1	SPBC215.05.1	chr2	+	4035579	4037342	4035813	4036971	1	4035579,	4037342,
SPBC215.06c.1	SPBC215.06c.1	chr2	-	4037988	4038940	4038118	4038752	2	4037988,4038730,	4038639,4038940,
SPBC215.07c.1	SPBC215.07c.1	chr2	-	4039173	4041267	4039415	4041122	1	4039173,	4041267,
SPBC215.08c.1	SPBC215.08c.1	chr2	-	4041438	4045476	4041735	4045218	1	4041438,	4045476,
SPBC215.09c.1	SPBC215.09c.1	chr2	-	4045722	4047346	4045978	4047226	2	4045722,4047215,	4047155,4047346,
SPBC215.10.1	SPBC215.10.1	chr2	+	4048907	4050198	4049178	4050087	1	4048907,	4050198,
SPBC215.11c.1	SPBC215.11c.1	chr2	-	4050359	4051532	4050461	4051382	1	4050359,	4051532,
SPBC215.12.1	SPBC215.12.1	chr2	+	4052562	4055979	4052600	4055696	4	4052562,4052670,4053068,4053479,	4052626,4053030,4053420,4055979,
SPBC215.13.1	SPBC215.13.1	chr2	+	4056050	4058223	4056167	4057772	1	4056050,	4058223,
SPBC215.14c.1	SPBC215.14c.1	chr2	-	4058185	4059253	4058393	4059074	1	4058185,	4059253,
SPBC215.15.1	SPBC215.15.1	chr2	+	4059949	4061230	4060032	4061002	2	4059949,4060144,	4060068,4061230,
SPBC216.01c.1	SPBC216.01c.1	chr2	-	894371	897437	894564	897133	2	894371,896421,	896363,897437,
SPBC216.02.1	SPBC216.02.1	chr2	+	898069	901363	898074	900981	1	898069,	901363,
SPBC216.03.1	SPBC216.03.1	chr2	+	901668	902987	901941	902685	1	901668,	902987,
SPBC216.04c.1	SPBC216.04c.1	chr2	-	902916	903856	903155	903572	1	902916,	903856,
SPBC216.05.1	SPBC216.05.1	chr2	+	903252	913629	904364	911525	1	903252,	913629,
SPBC216.06c.1	SPBC216.06c.1	chr2	-	907369	914892	911602	914593	2	907369,913645,	913570,914892,
SPBC216.07c.1	SPBC216.07c.1	chr2	-	915084	922447	915270	922284	1	915084,	922447,
SPBC21B10.02.1	SPBC21B10.02.1	chr2	-	1669648	1670399	1669718	1670144	1	1669648,	1670399,
SPBC21B10.03c.1	SPBC21B10.03c.1	chr2	+	1666720	1669755	1667058	1669434	1	1666720,	1669755,
SPBC21B10.04c.1	SPBC21B10.04c.1	chr2	+	1664540	1665121	1664581	1664950	1	1664540,	1665121,
SPBC21B10.05c.1	SPBC21B10.05c.1	chr2	+	1662890	1664360	1662946	1663891	1	1662890,	1664360,
SPBC21B10.06c.1	SPBC21B10.06c.1	chr2	+	1660691	1662740	1660862	1662389	3	1660691,1660953,1661120,	1660893,1661066,1662740,
SPBC21B10.07.1	SPBC21B10.07.1	chr2	-	1657056	1659080	1657185	1658445	1	1657056,	1659080,
SPBC21B10.08c.1	SPBC21B10.08c.1	chr2	+	1655564	1656928	1655945	1656777	2	1655564,1656249,	1656014,1656928,
SPBC21B10.09.1	SPBC21B10.09.1	chr2	-	1651919	1654486	1652518	1654275	4	1651919,1652882,1653336,1654100,	1652836,1653292,1653993,1654486,
SPBC21B10.10.1	SPBC21B10.10.1	chr2	-	1650824	1651961	1651021	1651810	1	1650824,	1651961,
SPBC21B10.11.1	SPBC21B10.11.1	chr2	-	1649989	1650658	1650288	1650550	2	1649989,1650490,	1650447,1650658,
SPBC21B10.12.1	SPBC21B10.12.1	chr2	-	1648947	1649671	1649037	1649671	2	1648947,1649557,	1649472,1649671,
SPBC21B10.13c.1	SPBC21B10.13c.1	chr2	+	1648152	1650147	1648234	1648840	1	1648152,	1650147,
SPBC21B10.14.1	SPBC21B10.14.1	chr2	+	1651977	1652538	1652042	1652357	2	1651977,1652130,	1652085,1652538,
SPBC21B10.15.1	SPBC21B10.15.1	chr2	-	1665509	1666668	1665621	1665917	2	1665509,1665862,	1665749,1666668,
SPBC21C3.01c.1	SPBC21C3.01c.1	chr2	-	3788889	3798775	3789385	3798703	3	3788889,3798517,3798681,	3798466,3798630,3798775,
SPBC21C3.02c.1	SPBC21C3.02c.1	chr2	-	3799184	3801120	3799530	3801006	1	3799184,	3801120,
SPBC21C3.03.1	SPBC21C3.03.1	chr2	+	3801899	3804469	3802196	3804330	2	3801899,3802884,	3802829,3804469,
SPBC21C3.04c.1	SPBC21C3.04c.1	chr2	-	3803223	3805100	3804574	3804901	1	3803223,	3805100,
SPBC21C3.05.1	SPBC21C3.05.1	chr2	+	3805774	3806834	3805801	3806834	3	3805774,3806243,3806748,	3805927,3806685,3806834,
SPBC21C3.06.1	SPBC21C3.06.1	chr2	+	3807089	3807918	3807089	3807458	1	3807089,	3807918,
SPBC21C3.07c.1	SPBC21C3.07c.1	chr2	-	3807090	3808991	3807713	3808795	4	3807090,3807830,3807945,3808664,	3807783,3807891,3808607,3808991,
SPBC21C3.08c.1	SPBC21C3.08c.1	chr2	-	3809058	3810816	3809410	3810727	1	3809058,	3810816,
SPBC21C3.09c.1	SPBC21C3.09c.1	chr2	-	3810896	3812481	3811373	3812188	2	3810896,3812141,	3811992,3812481,
SPBC21C3.10c.1	SPBC21C3.10c.1	chr2	-	3812414	3813549	3812461	3813268	2	3812414,3813469,	3813421,3813549,
SPBC21C3.11.1	SPBC21C3.11.1	chr2	+	3815436	3816979	3815524	3816802	1	3815436,	3816979,
SPBC21C3.12c.1	SPBC21C3.12c.1	chr2	-	3816889	3817780	3817040	3817415	1	3816889,	3817780,
SPBC21C3.13.1	SPBC21C3.13.1	chr2	+	3818118	3819036	3818297	3818888	2	3818118,3818529,	3818373,3819036,
SPBC21C3.14c.1	SPBC21C3.14c.1	chr2	-	3819037	3822074	3819383	3821909	1	3819037,	3822074,
SPBC21C3.15c.1	SPBC21C3.15c.1	chr2	-	3822493	3824136	3822567	3824136	1	3822493,	3824136,
SPBC21C3.16c.1	SPBC21C3.16c.1	chr2	-	3824635	3824965	3824635	3824953	1	3824635,	3824965,
SPBC21C3.17c.1	SPBC21C3.17c.1	chr2	-	3825177	3826328	3825603	3826214	2	3825177,3826123,	3826073,3826328,
SPBC21C3.18.1	SPBC21C3.18.1	chr2	+	3827158	3828960	3827177	3828849	3	3827158,3828293,3828721,	3828171,3828461,3828960,
SPBC21C3.19.1	SPBC21C3.19.1	chr2	+	3829960	3830902	3830166	3830487	1	3829960,	3830902,
SPBC21C3.20c.1	SPBC21C3.20c.1	chr2	-	3831184	3834493	3831196	3834493	1	3831184,	3834493,
SPBC21D10.05c.1	SPBC21D10.05c.1	chr2	+	2438973	2442631	2439121	2441134	4	2438973,2439279,2439455,2439645,	2439236,2439386,2439550,2442631,
SPBC21D10.06c.1	SPBC21D10.06c.1	chr2	+	2434421	2438482	2435635	2438482	1	2434421,	2438482,
SPBC21D10.07.1	SPBC21D10.07.1	chr2	-	2432035	2433590	2433109	2433482	2	2432035,2433338,	2433280,2433590,
SPBC21D10.08c.1	SPBC21D10.08c.1	chr2	+	2432072	2433891	2432141	2433025	2	2432072,2432277,	2432227,2433891,
SPBC21D10.09c.1	SPBC21D10.09c.1	chr2	+	2426380	2431722	2426566	2431588	2	2426380,2426784,	2426595,2431722,
SPBC21D10.10.1	SPBC21D10.10.1	chr2	-	2424414	2425584	2424573	2425473	1	2424414,	2425584,
SPBC21D10.11c.1	SPBC21D10.11c.1	chr2	+	2422567	2424529	2422759	2424265	1	2422567,	2424529,
SPBC21D10.12.1	SPBC21D10.12.1	chr2	-	2420262	2422468	2420789	2422258	2	2420262,2420926,	2420858,2422468,
SPBC21H7.02.1	SPBC21H7.02.1	chr2	+	2255046	2256226	2255201	2255849	1	2255046,	2256226,
SPBC21H7.03c.1	SPBC21H7.03c.1	chr2	-	2256556	2258458	2256643	2258035	1	2256556,	2258458,
SPBC21H7.04.1	SPBC21H7.04.1	chr2	+	2258785	2261031	2258813	2260943	1	2258785,	2261031,
SPBC21H7.05.1	SPBC21H7.05.1	chr2	+	2261924	2264164	2262213	2264094	4	2261924,2263198,2263358,2263609,	2263156,2263315,2263562,2264164,
SPBC21H7.06c.1	SPBC21H7.06c.1	chr2	-	2264209	2265243	2264301	2265030	2	2264209,2264999,	2264873,2265243,
SPBC21H7.07c.1	SPBC21H7.07c.1	chr2	-	2266350	2267397	2266665	2267316	1	2266350,	2267397,
SPBC23E6.01c.1	SPBC23E6.01c.1	chr2	-	3835396	3837278	3835842	3837264	1	3835396,	3837278,
SPBC23E6.02.1	SPBC23E6.02.1	chr2	+	3839328	3844105	3839636	3842759	1	3839328,	3844105,
SPBC23E6.03c.1	SPBC23E6.03c.1	chr2	-	3839652	3844097	3842841	3843748	2	3839652,3843606,	3843560,3844097,
SPBC23E6.04c.1	SPBC23E6.04c.1	chr2	-	3844086	3849519	3844446	3849396	1	3844086,	3849519,
SPBC23E6.05.1	SPBC23E6.05.1	chr2	+	3849936	3851579	3850010	3851437	3	3849936,3850323,3850521,	3850187,3850484,3851579,
SPBC23E6.06c.1	SPBC23E6.06c.1	chr2	-	3851564	3852678	3851753	3852459	3	3851564,3852256,3852422,	3852213,3852374,3852678,
SPBC23E6.07c.1	SPBC23E6.07c.1	chr2	-	3852656	3856111	3852961	3855942	4	3852656,3855575,3855683,3855870,	3855515,3855635,3855802,3856111,
SPBC23E6.08.1	SPBC23E6.08.1	chr2	+	3856184	3860016	3856353	3858296	2	3856184,3856986,	3856696,3860016,
SPBC23E6.09.1	SPBC23E6.09.1	chr2	+	3862345	3867052	3863504	3866813	1	3862345,	3867052,
SPBC23E6.10c.1	SPBC23E6.10c.1	chr2	-	3867333	3868751	3867521	3868601	1	3867333,	3868751,
SPBC23G7.04c.1	SPBC23G7.04c.1	chr2	-	2101253	2103827	2101445	2103491	1	2101253,	2103827,
SPBC23G7.05.1	SPBC23G7.05.1	chr2	+	2105526	2106309	2105625	2106170	2	2105526,2105871,	2105656,2106309,
SPBC23G7.06c.1	SPBC23G7.06c.1	chr2	-	2106330	2108971	2106447	2108786	2	2106330,2108180,	2108178,2108971,
SPBC23G7.07c.1	SPBC23G7.07c.1	chr2	-	2109253	2110547	2109408	2110357	3	2109253,2109643,2110014,	2109584,2109958,2110547,
SPBC23G7.08c.1	SPBC23G7.08c.1	chr2	-	2110484	2113453	2110806	2112894	1	2110484,	2113453,
SPBC23G7.09.1	SPBC23G7.09.1	chr2	+	2114448	2115027	2114481	2115027	1	2114448,	2115027,
SPBC23G7.10c.1	SPBC23G7.10c.1	chr2	-	2118145	2119536	2118266	2119454	1	2118145,	2119536,
SPBC23G7.11.1	SPBC23G7.11.1	chr2	+	2120230	2121050	2120285	2120927	1	2120230,	2121050,
SPBC23G7.12c.1	SPBC23G7.12c.1	chr2	-	2121443	2122817	2121529	2122783	2	2121443,2122729,	2122687,2122817,
SPBC23G7.13c.1	SPBC23G7.13c.1	chr2	-	2123086	2125438	2123259	2125254	1	2123086,	2125438,
SPBC23G7.14.1	SPBC23G7.14.1	chr2	+	2126495	2128132	2126632	2127028	1	2126495,	2128132,
SPBC23G7.15c.1	SPBC23G7.15c.1	chr2	-	2127989	2128518	2128031	2128410	2	2127989,2128101,	2128055,2128518,
SPBC23G7.16.1	SPBC23G7.16.1	chr2	+	2100017	2101253	2100272	2101061	5	2100017,2100386,2100519,2100874,2100968,	2100317,2100412,2100780,2100896,2101253,
SPBC23G7.17c.1	SPBC23G7.17c.1	chr2	-	2114218	2114347	2114218	2114347	1	2114218,	2114347,
SPBC244.01c.1	SPBC244.01c.1	chr2	+	4360091	4363926	4360639	4362842	2	4360091,4360974,	4360754,4363926,
SPBC244.02c.1	SPBC244.02c.1	chr2	+	4357855	4359583	4357992	4359459	1	4357855,	4359583,
SPBC24C6.02.1	SPBC24C6.02.1	chr2	+	2320335	2322561	2320382	2322332	2	2320335,2320546,	2320417,2322561,
SPBC24C6.03.1	SPBC24C6.03.1	chr2	+	2322710	2324873	2323023	2324301	1	2322710,	2324873,
SPBC24C6.04.1	SPBC24C6.04.1	chr2	+	2325031	2327098	2325255	2326902	2	2325031,2325233,	2325118,2327098,
SPBC24C6.05.1	SPBC24C6.05.1	chr2	+	2327363	2328501	2327505	2328416	2	2327363,2327580,	2327536,2328501,
SPBC24C6.06.1	SPBC24C6.06.1	chr2	+	2329671	2331890	2330337	2331561	1	2329671,	2331890,
SPBC24C6.07.1	SPBC24C6.07.1	chr2	+	2332019	2335029	2332269	2332992	1	2332019,	2335029,
SPBC24C6.08c.1	SPBC24C6.08c.1	chr2	-	2332227	2335104	2333173	2334277	1	2332227,	2335104,
SPBC24C6.09c.1	SPBC24C6.09c.1	chr2	-	2335175	2337787	2335261	2337739	1	2335175,	2337787,
SPBC24C6.10c.1	SPBC24C6.10c.1	chr2	-	2341401	2343325	2341810	2343150	4	2341401,2342910,2343095,2343290,	2342790,2343000,2343242,2343325,
SPBC24C6.11.1	SPBC24C6.11.1	chr2	+	2343565	2347300	2343703	2344258	3	2343565,2343805,2344229,	2343735,2344185,2347300,
SPBC24C6.13.1	SPBC24C6.13.1	chr2	+	2340669	2341088	2340669	2341088	2	2340669,2340995,	2340849,2341088,
SPBC25B2.01.1	SPBC25B2.01.1	chr2	+	2594357	2596452	2594463	2596339	3	2594357,2594557,2594654,	2594503,2594611,2596452,
SPBC25B2.02c.1	SPBC25B2.02c.1	chr2	-	2596404	2600854	2596424	2600435	1	2596404,	2600854,
SPBC25B2.03.1	SPBC25B2.03.1	chr2	+	2601772	2604653	2602283	2604227	2	2601772,2602712,	2602433,2604653,
SPBC25B2.04c.1	SPBC25B2.04c.1	chr2	-	2604586	2605899	2604653	2605731	2	2604586,2605112,	2605021,2605899,
SPBC25B2.05.1	SPBC25B2.05.1	chr2	+	2605901	2607020	2605969	2606953	1	2605901,	2607020,
SPBC25B2.06c.1	SPBC25B2.06c.1	chr2	-	2607180	2608499	2607313	2608370	2	2607180,2608307,	2608105,2608499,
SPBC25B2.07c.1	SPBC25B2.07c.1	chr2	-	2608687	2610710	2609037	2610591	1	2608687,	2610710,
SPBC25B2.08.1	SPBC25B2.08.1	chr2	+	2611365	2612917	2612208	2612586	1	2611365,	2612917,
SPBC25B2.09c.1	SPBC25B2.09c.1	chr2	-	2612911	2615280	2613049	2614906	1	2612911,	2615280,
SPBC25B2.10.1	SPBC25B2.10.1	chr2	+	2616236	2617444	2616520	2617444	1	2616236,	2617444,
SPBC25B2.11.1	SPBC25B2.11.1	chr2	+	2617861	2619476	2617861	2619336	3	2617861,2619088,2619275,	2619052,2619228,2619476,
SPBC25D12.02c.1	SPBC25D12.02c.1	chr2	-	3714944	3717257	3715199	3717051	2	3714944,3716908,	3716856,3717257,
SPBC25D12.03c.1	SPBC25D12.03c.1	chr2	-	3717576	3719998	3717637	3719920	1	3717576,	3719998,
SPBC25D12.04.1	SPBC25D12.04.1	chr2	+	3721620	3723072	3721754	3722930	1	3721620,	3723072,
SPBC25D12.05.1	SPBC25D12.05.1	chr2	+	3723012	3725138	3723382	3725029	1	3723012,	3725138,
SPBC25D12.06.1	SPBC25D12.06.1	chr2	+	3725277	3728372	3725369	3727127	1	3725277,	3728372,
SPBC25H2.02.1	SPBC25H2.02.1	chr2	-	3279820	3282554	3279949	3282061	2	3279820,3282421,	3282185,3282554,
SPBC25H2.03.1	SPBC25H2.03.1	chr2	-	3276583	3279552	3276686	3279509	8	3276583,3277178,3277306,3277470,3277612,3279150,3279387,3279505,	3277132,3277258,3277422,3277575,3279067,3279307,3279460,3279552,
SPBC25H2.04c.1	SPBC25H2.04c.1	chr2	+	3275639	3276791	3275858	3276386	1	3275639,	3276791,
SPBC25H2.05.1	SPBC25H2.05.1	chr2	-	3274927	3275541	3274956	3275478	1	3274927,	3275541,
SPBC25H2.06c.1	SPBC25H2.06c.1	chr2	+	3272840	3275183	3272929	3273811	1	3272840,	3275183,
SPBC25H2.07.1	SPBC25H2.07.1	chr2	-	3271873	3272718	3272286	3272703	1	3271873,	3272718,
SPBC25H2.08c.1	SPBC25H2.08c.1	chr2	+	3269922	3271782	3270231	3271500	1	3269922,	3271782,
SPBC25H2.09.1	SPBC25H2.09.1	chr2	-	3268461	3269488	3268890	3269379	1	3268461,	3269488,
SPBC25H2.10c.1	SPBC25H2.10c.1	chr2	+	3267014	3268221	3267014	3268221	6	3267014,3267193,3267354,3267596,3267851,3268047,	3267086,3267304,3267511,3267802,3267995,3268221,
SPBC25H2.11c.1	SPBC25H2.11c.1	chr2	+	3263082	3266875	3263376	3266718	9	3263082,3263991,3264245,3264336,3264480,3264666,3265949,3266136,3266396,	3263950,3264191,3264284,3264438,3264619,3265910,3266093,3266351,3266875,
SPBC25H2.12c.1	SPBC25H2.12c.1	chr2	+	3260871	3263087	3260918	3262804	3	3260871,3260994,3261585,	3260952,3261418,3263087,
SPBC25H2.13c.1	SPBC25H2.13c.1	chr2	+	3253689	3260706	3253888	3260488	1	3253689,	3260706,
SPBC25H2.14.1	SPBC25H2.14.1	chr2	-	3250198	3251263	3250198	3251247	6	3250198,3250425,3250566,3250993,3251068,3251196,	3250332,3250505,3250927,3250997,3251146,3251263,
SPBC25H2.15.1	SPBC25H2.15.1	chr2	-	3248811	3250002	3248811	3250002	1	3248811,	3250002,
SPBC25H2.16c.1	SPBC25H2.16c.1	chr2	+	3246496	3248732	3246583	3248624	6	3246496,3246657,3246798,3247124,3247418,3248432,	3246620,3246745,3246874,3247362,3248389,3248732,
SPBC25H2.18.1	SPBC25H2.18.1	chr2	-	3252007	3253356	3252602	3253184	3	3252007,3252952,3253133,	3252799,3253067,3253356,
SPBC26H8.01.1	SPBC26H8.01.1	chr2	+	3939341	3941699	3940573	3941560	1	3939341,	3941699,
SPBC26H8.02c.1	SPBC26H8.02c.1	chr2	-	3941983	3944032	3942484	3943744	1	3941983,	3944032,
SPBC26H8.03.1	SPBC26H8.03.1	chr2	+	3945741	3948940	3946060	3948778	1	3945741,	3948940,
SPBC26H8.04c.1	SPBC26H8.04c.1	chr2	-	3948909	3953924	3949184	3953675	1	3948909,	3953924,
SPBC26H8.05c.1	SPBC26H8.05c.1	chr2	-	3954551	3956123	3954714	3955929	3	3954551,3955289,3955859,	3955236,3955744,3956123,
SPBC26H8.06.1	SPBC26H8.06.1	chr2	+	3957093	3958479	3957503	3958238	1	3957093,	3958479,
SPBC26H8.07c.1	SPBC26H8.07c.1	chr2	-	3964091	3966037	3964275	3965924	6	3964091,3964662,3965637,3965733,3965826,3965912,	3964577,3965548,3965692,3965775,3965876,3966037,
SPBC26H8.08c.1	SPBC26H8.08c.1	chr2	-	3966582	3968193	3966699	3968155	2	3966582,3968142,	3968099,3968193,
SPBC26H8.09c.1	SPBC26H8.09c.1	chr2	-	3968298	3970577	3968555	3970103	1	3968298,	3970577,
SPBC26H8.10.1	SPBC26H8.10.1	chr2	+	3970897	3974218	3970968	3974045	2	3970897,3971325,	3971161,3974218,
SPBC26H8.11c.1	SPBC26H8.11c.1	chr2	-	3974096	3974994	3974365	3974893	1	3974096,	3974994,
SPBC26H8.12.1	SPBC26H8.12.1	chr2	+	3976619	3978355	3976840	3977974	1	3976619,	3978355,
SPBC26H8.13c.1	SPBC26H8.13c.1	chr2	-	3959938	3961152	3960641	3961100	2	3959938,3960780,	3960696,3961152,
