Database of representative transcript models for protein-coding genes in Drosophila S2 cells and for the poly(A)-tail length standards.
Transcript models from the UCSC refFlat table for D. melanogaster had their 3' ends re-annotated using 3P-Seq (Jan et al., Nature 2011) data from S2 cells; only genes detected by 3P-Seq are included in the table.
Coordinates of fly genes are based on the dm3 genome assembly.
RefseqAccession	GeneSymbol	Chromosome	Strand	TxStart	TxEnd	CdsStart	CdsEnd	ExonCount	ExonStarts	ExonEnds
NM_205948	CG15828	chr2L	+	9634178	9656026	9641745	9655913	20	9634178,9641680,9641912,9642716,9642933,9643248,9645857,9646264,9646537,9646954,9648988,9649204,9650808,9651491,9653821,9654044,9654193,9654810,9655078,9655850,	9634328,9641818,9642646,9642876,9643177,9645790,9646201,9646475,9646896,9648917,9649147,9650751,9651433,9653760,9653991,9654131,9654753,9655011,9655769,9656026,
NM_138006	CG2812	chr2R	+	19812761	19814549	19812911	19814309	5	19812761,19813104,19813331,19813799,19814083,	19812947,19813262,19813734,19814023,19814549,
NM_164553	CG2818	chr2L	+	3714382	3716810	3714805	3716508	4	3714382,3714646,3716156,3716388,	3714583,3716104,3716303,3716810,
NM_167517	Traf-like	chrX	+	16309078	16311791	16309456	16311136	5	16309078,16309689,16310187,16310651,16310827,	16309618,16310118,16310596,16310767,16311791,
NM_135659	CG6488	chr2L	-	11496747	11499119	11496900	11498882	5	11496747,11497729,11497994,11498266,11498809,	11497671,11497911,11498208,11498739,11499119,
NM_140945	CG6480	chr3L	-	20288784	20290071	20288944	20290000	5	20288784,20289184,20289443,20289706,20289941,	20289092,20289384,20289642,20289889,20290071,
NM_134647	Nhe1	chr2L	-	103961	106732	104472	106642	5	103961,105004,105390,105511,105968,	104947,105336,105455,105915,106732,
NM_164701	Nhe3	chr2L	-	6678570	6684357	6679193	6683948	15	6678570,6678911,6679985,6680174,6680345,6680670,6680946,6681064,6681278,6681463,6681940,6682140,6682494,6682745,6683725,	6678756,6679262,6680114,6680283,6680542,6680706,6680998,6681218,6681390,6681770,6682084,6682430,6682683,6682870,6684357,
NM_001144379	Nhe2	chr2L	+	21107958	21133246	21114681	21132526	20	21107958,21114593,21116259,21117870,21119752,21120059,21120275,21120478,21120754,21121109,21121581,21122250,21124134,21124286,21124439,21125346,21126158,21127849,21128739,21132033,	21108227,21115092,21116482,21118134,21119952,21120180,21120414,21120696,21121047,21121235,21121739,21122389,21124191,21124373,21124614,21125439,21126374,21128062,21129082,21133246,
NM_140801	Nufip	chr3L	-	18739704	18741467	18739755	18741408	3	18739704,18740875,18741216,	18740818,18741156,18741467,
NM_165337	ik2	chr2L	+	20676214	20678979	20676304	20678771	6	20676214,20676460,20677543,20677878,20678015,20678200,	20676388,20677487,20677823,20677954,20678140,20678979,
NM_142686	CG17282	chr3R	-	16943578	16944578	16943645	16944506	1	16943578,	16944578,
NM_166170	CG7997	chr2R	-	12228755	12231684	12228894	12230691	8	12228755,12228985,12229348,12229981,12230227,12230510,12230599,12231604,	12228926,12229287,12229920,12230159,12230275,12230540,12230821,12231684,
NM_142437	CG7993	chr3R	+	14049443	14050664	14049540	14050631	3	14049443,14049620,14049904,	14049560,14049836,14050664,
NM_143322	CG12883	chr3R	+	23505012	23506058	23505131	23505675	2	23505012,23505222,	23505152,23506058,
NM_001170234	CG5902	chr3R	+	19812394	19814920	19813149	19813881	3	19812394,19812753,19812991,	19812668,19812932,19814920,
NM_142266	CG5903	chr3R	-	11970878	11972577	11971552	11972296	2	11970878,11972144,	11972081,11972577,
NM_136130	CG18094	chr2L	+	19490422	19491682	19490485	19491629	2	19490422,19490633,	19490572,19491682,
NM_001038910	CG34001	chr3L	+	10624178	10627707	10624275	10627672	3	10624178,10627174,10627366,	10624295,10627298,10627707,
NM_170304	CG31075	chr3R	-	22811345	22814239	22811447	22814165	5	22811345,22812154,22812783,22812955,22814129,	22812091,22812726,22812884,22813060,22814239,
NM_136357	CG7849	chr2R	+	1964414	1965593	1964480	1965538	3	1964414,1964665,1964927,	1964610,1964878,1965593,
NM_001038973	CG34008	chr3R	-	16406404	16407244	16406458	16407222	3	16406404,16406834,16407153,	16406766,16407096,16407244,
NM_001170074	CG42550	chr3R	-	3826261	3827031	3826537	3827007	4	3826261,3826641,3826808,3827000,	3826594,3826737,3826936,3827031,
NM_138216	CG42553	chr3L	+	834092	835571	834176	835464	4	834092,834391,834778,835386,	834335,834718,835330,835571,
NM_001169843	CG42554	chr3L	+	835682	836770	835846	836553	2	835682,835935,	835870,836770,
NM_143494	CG42557	chr3R	+	25759008	25760328	25759108	25759627	3	25759008,25759358,25759960,	25759301,25759811,25760328,
NM_168081	CG32250	chr3L	+	4318754	4321120	4319050	4320949	3	4318754,4319198,4320137,	4319122,4319259,4321120,
NM_167735	CG32521	chrX	-	21076338	21152198	21076709	21082783	5	21076338,21082106,21082713,21094606,21152070,	21077611,21082301,21082826,21094674,21152198,
NM_139702	Uev1A	chr3L	-	5355983	5359325	5356974	5359256	4	5355983,5357183,5358042,5359228,	5357115,5357309,5358185,5359325,
NM_135388	fu2	chr2L	+	8464487	8466689	8464609	8466344	2	8464487,8464832,	8464774,8466689,
NM_080201	fs(2)ltoPP43	chr2L	-	19792766	19795851	19792901	19795746	4	19792766,19793223,19794582,19795539,	19793158,19793402,19795043,19795851,
NM_135184	retm	chr2L	-	6448805	6455934	6449851	6455597	6	6448805,6450692,6451617,6451796,6452121,6455534,	6450132,6451014,6451736,6452055,6453057,6455934,
NM_057364	RanGap	chr2L	+	19441958	19447317	19445185	19447238	6	19441958,19444951,19445344,19446096,19446675,19446908,	19442255,19445285,19446026,19446598,19446852,19447317,
NM_001031908	CG33932	chrX	+	19638463	19639974	19639139	19639586	2	19638463,19638787,	19638714,19639974,
NM_135020	CG15626	chr2L	-	4835329	4837999	4835739	4837616	5	4835329,4836482,4837234,4837601,4837844,	4836244,4837157,4837533,4837639,4837999,
NM_135028	CG15625	chr2L	+	4889994	4891277	4890076	4891187	2	4889994,4890428,	4890367,4891277,
NM_001144324	Kr-h1	chr2L	+	6091568	6096498	6091568	6095556	4	6091568,6092994,6093792,6095237,	6091797,6093707,6095153,6096498,
NM_078766	Kr-h2	chr2L	+	6070989	6073961	6072455	6073462	5	6070989,6072413,6072733,6073039,6073236,	6071187,6072676,6072983,6073173,6073961,
NM_001104019	CG11537	chr3L	-	3128038	3139953	3129325	3133040	9	3128038,3129586,3129925,3130091,3130238,3130511,3131108,3132308,3139750,	3129423,3129859,3130023,3130178,3130447,3131036,3131204,3133338,3139953,
NM_140292	CG11534	chr3L	+	12125245	12126940	12125322	12126853	2	12125245,12126128,	12126076,12126940,
NM_143620	CG11539	chr3R	-	27440745	27441742	27441122	27441725	1	27440745,	27441742,
NM_164511	CG31694	chr2L	-	2868386	2874489	2869170	2873672	5	2868386,2869322,2870688,2871003,2873635,	2869254,2869550,2870932,2871688,2874489,
NM_136572	CG13751	chr2R	+	4787745	4788115	4787846	4788080	1	4787745,	4788115,
NM_166868	TRAM	chrX	+	829890	831855	830381	831488	2	829890,830362,	830293,831855,
NM_001201614	CG13759	chrX	+	2476736	2478125	2477072	2477759	2	2476736,2477041,	2476859,2478125,
NM_137152	Ciao1	chr2R	-	10741367	10742573	10741456	10742464	1	10741367,	10742573,
NM_132110	CG3192	chrX	-	6571095	6573151	6571395	6572117	4	6571095,6571684,6572032,6572572,	6571608,6571914,6572230,6573151,
NM_080271	Dhap-at	chr3R	-	21311057	21316658	21312325	21314810	4	21311057,21312716,21314245,21316318,	21312658,21313993,21314825,21316658,
NM_132109	CG3198	chrX	-	6562674	6568002	6566015	6567771	4	6562674,6566294,6566652,6567669,	6566212,6566368,6567596,6568002,
NM_079417	GNBP2	chr3L	-	18666573	18668526	18666617	18668442	5	18666573,18667147,18667268,18667644,18668318,	18667075,18667204,18667582,18668077,18668526,
NM_176009	CG33129	chr2L	-	10964904	10970275	10965604	10970122	8	10964904,10965791,10965992,10968437,10968691,10968961,10969632,10970001,	10965719,10965910,10966409,10968583,10968896,10969576,10969928,10970275,
NM_132269	CG11284	chrX	+	8575583	8582788	8581300	8582210	5	8575583,8580727,8581264,8581850,8582069,	8575861,8581087,8581775,8581987,8582788,
NM_001032078	CG33695	chr2L	+	11278278	11279844	11278369	11279463	2	11278278,11278754,	11278485,11279844,
NM_175954	CG33123	chr2L	-	3510322	3514656	3510588	3514532	6	3510322,3511087,3512384,3512902,3513541,3514529,	3511026,3512328,3512843,3513474,3514377,3514656,
NM_168854	CG5274	chr3L	-	20419369	20420766	20419496	20420670	3	20419369,20420570,20420750,	20420518,20420685,20420766,
NM_141517	CG9636	chr3R	-	4066466	4069547	4068111	4069257	4	4066466,4068401,4068639,4068943,	4068298,4068568,4068886,4069547,
NM_141520	CG9630	chr3R	-	4093541	4095604	4093722	4095564	1	4093541,	4095604,
NM_143525	RpS7	chr3R	-	26032257	26034664	26032359	26034379	4	26032257,26033814,26034211,26034638,	26032443,26034147,26034379,26034664,
NM_078518	RpS6	chrX	-	7793660	7795362	7793786	7795281	3	7793660,7794835,7795275,	7794322,7795040,7795362,
NM_079329	RpS4	chr3L	+	13034900	13037005	13035111	13036927	5	13034900,13035209,13035541,13036265,13036673,	13035114,13035468,13035639,13036437,13037005,
NM_057284	RpS3	chr3R	+	19184533	19186000	19184576	19185580	2	19184533,19184875,	19184612,19186000,
NM_138145	CG3776	chr2R	+	20857295	20858386	20857369	20858269	3	20857295,20857775,20858127,	20857723,20858071,20858386,
NM_142537	CG3773	chr3R	+	15055214	15056669	15055219	15056449	3	15055214,15055432,15056206,	15055365,15056150,15056669,
NM_079280	RpS9	chr3L	-	9502903	9504631	9503080	9504378	4	9502903,9503564,9504155,9504599,	9503258,9503751,9504401,9504631,
NM_138141	CG3770	chr2R	+	20832665	20834152	20833283	20834048	3	20832665,20833741,20833905,	20833686,20833855,20834152,
NM_001169902	syd	chr3L	-	7919124	7929220	7919930	7928579	16	7919124,7920859,7921016,7921283,7921568,7923250,7923530,7923787,7924331,7924854,7925137,7925400,7925876,7926097,7926870,7928477,	7919937,7920920,7921217,7921504,7923185,7923473,7923709,7923845,7924349,7924890,7925242,7925806,7926032,7926334,7926891,7929220,
NM_001144323	CG12393	chr2L	+	6048182	6050477	6048876	6050348	5	6048182,6048693,6049010,6049413,6049911,	6048630,6048937,6049346,6049632,6050477,
NM_136795	CG12391	chr2R	-	7035103	7037561	7035429	7037282	2	7035103,7037105,	7037016,7037561,
NM_132757	CG12398	chrX	-	14805812	14807845	14805875	14807830	2	14805812,14807210,	14807157,14807845,
NM_206210	l(2)tid	chr2R	+	19594624	19596641	19594676	19596381	2	19594624,19596152,	19596010,19596641,
NM_135674	CG14937	chr2L	-	11792490	11794086	11792630	11794047	2	11792490,11794025,	11793946,11794086,
NM_080111	lds	chr3R	+	3746155	3750602	3746250	3749954	5	3746155,3746388,3747858,3748268,3749189,	3746320,3747557,3748183,3749125,3750602,
NM_134621	CG12576	chrX	-	21876686	21883863	21877566	21882430	4	21876686,21879014,21882347,21883750,	21878288,21879319,21882734,21883863,
NM_132948	CG9099	chrX	-	16779578	16780561	16779646	16780470	3	16779578,16779999,16780350,	16779834,16780261,16780561,
NM_168277	GstO2	chr3L	-	8514528	8516601	8514634	8516531	3	8514528,8514831,8516500,	8514772,8515418,8516601,
NM_139977	GstO3	chr3L	+	8511984	8513393	8512053	8513309	2	8511984,8512611,	8512081,8513393,
NM_001169618	rgr	chr2R	+	4487937	4498871	4495810	4498393	5	4487937,4495661,4496554,4496959,4497418,	4488734,4496026,4496899,4497352,4498871,
NM_139980	GstO1	chr3L	-	8516843	8517966	8516966	8517902	4	8516843,8517052,8517233,8517874,	8516997,8517174,8517817,8517966,
NM_078769	cup	chr2L	+	6663967	6674741	6664149	6674314	6	6663967,6664930,6668341,6668945,6669763,6674300,	6664587,6665791,6668887,6669690,6670513,6674741,
NM_141068	Cdk12	chr3L	+	21510286	21515865	21510681	21514881	7	21510286,21510945,21511857,21512210,21513501,21514181,21514721,	21510890,21511799,21512017,21513438,21513890,21514655,21515865,
NM_140329	Pcaf	chr3L	-	12514228	12517114	12514445	12517003	3	12514228,12515037,12515744,	12514975,12515690,12517114,
NM_143427	CG1458	chr3R	-	25047943	25049149	25048122	25049061	3	25047943,25048267,25048964,	25048203,25048491,25049149,
NM_130507	Sec22	chrX	+	700108	702233	700517	701535	4	700108,700665,701001,701386,	700592,700775,701303,702233,
NM_132837	CG8944	chrX	-	15635375	15640240	15637247	15640075	3	15635375,15638845,15639352,	15638456,15639202,15640240,
NM_141055	rgn	chr3L	+	21375600	21416516	21412845	21416369	7	21375600,21404629,21412706,21412958,21413350,21413564,21414667,	21376184,21404678,21412897,21413270,21413462,21413789,21416516,
NM_167295	bif	chrX	+	11573027	11588766	11574885	11587971	6	11573027,11574876,11575750,11581494,11583233,11587579,	11573322,11575147,11578287,11581668,11583576,11588766,
NM_078865	Dif	chr2L	-	17413247	17428193	17413514	17420093	7	17413247,17415280,17417570,17417991,17418487,17420065,17427655,	17414332,17415388,17417646,17418374,17419078,17420113,17428193,
NM_165954	bic	chr2R	+	8757759	8759299	8757907	8758417	1	8757759,	8759299,
NM_134740	CG5126	chr2L	-	1182290	1184020	1182494	1183919	2	1182290,1183528,	1183471,1184020,
NM_079581	TfIIFbeta	chr3R	-	6592343	6593526	6592522	6593421	2	6592343,6592884,	6592819,6593526,
NM_137906	CG9890	chr2R	-	18950269	18951787	18950331	18951744	2	18950269,18951497,	18951443,18951787,
NM_164498	CG9894	chr2L	+	2753232	2757927	2753414	2756294	3	2753232,2756007,2756244,	2753660,2756170,2757927,
NM_143616	CG1635	chr3R	+	27414389	27416277	27414474	27415993	4	27414389,27414641,27414765,27415067,	27414581,27414712,27415008,27416277,
NM_176194	calypso	chr2R	-	12081566	12083807	12081939	12083414	3	12081566,12083221,12083571,	12083162,12083475,12083807,
NM_167258	CG1637	chrX	-	10766207	10771840	10768506	10771586	4	10766207,10769273,10769835,10771447,	10769203,10769620,10770029,10771840,
NM_080344	PPP4R2r	chrX	+	10373402	10375976	10373533	10375540	3	10373402,10373868,10374116,	10373750,10374057,10375976,
NM_001169366	galectin	chr2L	+	74128	76306	74500	76098	3	74128,74902,75077,	74572,75018,76306,
NM_001144222	CG4975	chr2R	+	13614442	13616130	13614442	13615814	3	13614442,13614508,13615650,	13614454,13615589,13616130,
NM_001144306	CG3523	chr2L	+	3056988	3068170	3057107	3067502	6	3056988,3059604,3060229,3067019,3067183,3067388,	3057110,3060142,3066957,3067115,3067327,3068170,
NM_080380	mRpS17	chr2R	-	20061074	20061958	20061358	20061890	2	20061074,20061782,	20061718,20061958,
NM_079013	mRpS16	chr2R	-	10060401	10061089	10060535	10060990	2	10060401,10060873,	10060808,10061089,
NM_167650	mRpS14	chrX	-	19373414	19373950	19373462	19373909	2	19373414,19373846,	19373786,19373950,
NM_137948	CG3520	chr2R	-	19284292	19289832	19284462	19289421	8	19284292,19284667,19285387,19286526,19286794,19287881,19289149,19289631,	19284612,19285326,19286466,19286738,19287818,19288100,19289425,19289832,
NM_079658	mRpS11	chr3R	+	12898452	12899589	12898519	12899457	5	12898452,12898774,12898959,12899223,12899349,	12898716,12898905,12899060,12899289,12899589,
NM_079631	mRpS10	chr3R	+	11055423	11056234	11055483	11056074	2	11055423,11055818,	11055749,11056234,
NM_170365	larp	chr3R	-	24145593	24162162	24146303	24160240	7	24145593,24147094,24149370,24150531,24151210,24159430,24161729,	24147001,24149208,24150371,24150599,24151541,24160429,24162162,
NM_135463	CG13117	chr2L	+	9736644	9738093	9736709	9737042	1	9736644,	9738093,
NM_164777	pes	chr2L	-	7986779	7994184	7987876	7991480	5	7986779,7988392,7989242,7991357,7994109,	7988327,7989177,7989551,7991619,7994184,
NM_057634	pelo	chr2L	+	9700809	9708961	9701052	9708269	5	9700809,9701152,9701929,9706639,9708144,	9701093,9701874,9702122,9706746,9708961,
NM_168205	lark	chr3L	+	7332563	7334993	7333168	7334570	3	7332563,7333975,7334452,	7333870,7334214,7334993,
NM_137084	pea	chr2R	+	10040660	10044611	10040753	10044538	2	10040660,10043990,	10043934,10044611,
NM_136969	CG8768	chr2R	-	8578706	8580193	8579042	8580124	4	8578706,8579296,8579585,8580087,	8579240,8579527,8580028,8580193,
NM_140884	CG8765	chr3L	-	19677099	19680453	19677931	19680335	5	19677099,19678837,19679057,19679894,19680094,	19678778,19678991,19679746,19680036,19680453,
NM_176008	CG4658	chr2L	+	9957296	9960163	9957588	9959720	5	9957296,9957428,9957959,9958939,9959549,	9957329,9957900,9958885,9959111,9960163,
NM_143141	XNP	chr3R	-	21303589	21308300	21303977	21308067	3	21303589,21305127,21306107,	21305071,21306009,21308300,
NM_135675	CycY	chr2L	-	11810083	11813780	11811116	11812431	3	11810083,11811593,11813724,	11811499,11812682,11813780,
NM_058078	Hus1-like	chr3R	-	633847	637783	634144	634981	2	633847,637704,	634996,637783,
NM_079483	CycH	chr3L	+	21815096	21816464	21815105	21816328	5	21815096,21815495,21815756,21816040,21816210,	21815419,21815697,21815985,21816152,21816464,
NM_176068	CycK	chr2L	-	22128265	22130142	22128520	22129723	1	22128265,	22130142,
NM_169382	CG31441	chr3R	+	7062007	7063346	7062078	7063224	3	7062007,7062271,7063121,	7062210,7063062,7063346,
NM_167473	CycD	chrX	-	15800835	15803709	15801306	15803142	5	15800835,15801686,15801891,15802129,15802569,	15801624,15801832,15802066,15802351,15803709,
NM_170557	CycG	chr3R	-	27422363	27438386	27424994	27427932	6	27422363,27426110,27426395,27426833,27427137,27438032,	27425070,27426325,27426770,27427073,27427952,27438386,
NM_079306	CycA	chr3L	-	11820097	11826678	11820751	11826168	7	11820097,11820969,11821287,11821560,11824826,11825152,11825973,	11820905,11821217,11821492,11821784,11825082,11825346,11826678,
NM_166652	CG13567	chr2R	-	19924224	19925322	19924305	19925163	3	19924224,19924723,19924917,	19924663,19924863,19925322,
NM_057500	CycC	chr3R	-	10714725	10715915	10714915	10715779	2	10714725,10715191,	10715131,10715915,
NM_166555	CycB	chr2R	-	18691029	18694490	18691798	18694186	5	18691029,18692164,18693171,18693444,18694150,	18692095,18693069,18693380,18693590,18694490,
NM_167955	RpL8	chr3L	+	2587455	2589020	2587752	2588716	3	2587455,2587575,2588083,	2587513,2587890,2589020,
NM_057813	RpL9	chr2L	-	11002757	11004189	11002906	11003751	4	11002757,11003510,11004005,11004128,	11003238,11003761,11004055,11004189,
NM_143619	RpL6	chr3R	-	27420533	27421926	27420645	27421880	2	27420533,27421769,	27421323,27421926,
NM_078807	RpL7	chr2L	+	10201100	10202164	10201229	10202058	3	10201100,10201229,10201598,	10201148,10201528,10202164,
NM_132302	dalao	chrX	+	9043341	9046142	9043455	9045705	1	9043341,	9046142,
NM_001169573	RpL5	chr2L	-	22427366	22429382	22427600	22428567	4	22427366,22428348,22428846,22429352,	22427795,22428786,22429110,22429382,
NM_079592	RpL3	chr3R	+	7047615	7050666	7047651	7050572	6	7047615,7047896,7048282,7049116,7049579,7050212,	7047654,7048089,7048451,7049252,7049969,7050666,
NM_130517	mus81	chrX	+	835107	838248	835226	836507	1	835107,	838248,
NM_001038962	CG33977	chr3R	-	9228280	9228751	9228357	9228710	2	9228280,9228560,	9228492,9228751,
NM_206652	sdt	chrX	+	8124646	8133104	8126525	8132479	8	8124646,8126461,8129621,8129914,8131264,8131842,8132039,8132284,	8124799,8126939,8129853,8131202,8131461,8131974,8132221,8133104,
NM_169826	CG31224	chr3R	-	14475842	14484963	14476862	14482705	6	14475842,14477781,14478826,14479012,14481886,14484481,	14477641,14478758,14478948,14481670,14482907,14484963,
NM_168435	CG32069	chr3L	-	11055230	11055714	11055272	11055643	3	11055230,11055390,11055555,	11055328,11055489,11055714,
NM_141328	jagn	chr3R	+	1605036	1607031	1605149	1606088	3	1605036,1605521,1605956,	1605238,1605894,1607031,
NM_169932	CG31223	chr3R	+	16656848	16658295	16657166	16658153	2	16656848,16656997,	16656938,16658295,
NM_166745	CG31999	chr4	-	235606	246582	235730	246460	13	235606,235955,238031,238873,239071,240516,240769,243166,243279,243416,244182,244570,246387,	235893,236186,238120,239006,239516,240654,241063,243224,243362,243638,244512,245065,246582,
NM_166742	CG31998	chr4	-	218139	226571	218503	225326	5	218139,222066,224605,225265,226366,	222009,222284,225200,225418,226571,
NM_169828	CG31229	chr3R	+	14493594	14494799	14493706	14494749	3	14493594,14494330,14494593,	14493944,14494524,14494799,
NM_132882	CG3560	chrX	+	16180320	16181034	16180442	16180956	3	16180320,16180597,16180708,	16180482,16180645,16181034,
