Database of representative transcript models for protein-coding genes in mouse liver cells and for the poly(A)-tail length standards.
Transcript models from the UCSC refFlat table for mouse had their 3' ends re-annotated using 3P-Seq (Jan et al., Nature 2011) data from mouse liver; only genes detected by 3P-Seq are included in the table.
Coordinates of mouse genes are based on the mm9 genome assembly.
RefseqAccession	GeneSymbol	Chromosome	Strand	TxStart	TxEnd	CdsStart	CdsEnd	ExonCount	ExonStarts	ExonEnds
NM_133767	Mtif2	chr11	+	29426396	29445455	29429935	29445085	14	29426396,29429928,29430580,29433225,29433831,29435089,29436832,29438668,29440067,29440608,29441340,29442344,29444269,29444912,	29426843,29430154,29430692,29433397,29433992,29435266,29436972,29438793,29440272,29440861,29441481,29442509,29444410,29445455,
NM_009557	Zfp46	chr4	+	135841983	135849762	135843124	135847130	3	135841983,135842986,135845877,	135842396,135843230,135849762,
NM_001081067	A1bg	chr15	-	60749146	60752825	60749413	60752811	7	60749146,60750434,60751191,60751680,60752272,60752665,60752777,	60749706,60750731,60751488,60751953,60752581,60752701,60752825,
NM_183428	Epb4.1	chr4	-	131479352	131628012	131482424	131563346	21	131479352,131482418,131484406,131485608,131491653,131513557,131518838,131519843,131520045,131523702,131530598,131531452,131534724,131538367,131545629,131547125,131553413,131556114,131559499,131562872,131626542,	131481848,131482523,131484487,131485710,131491782,131513734,131518901,131519885,131520102,131523890,131530771,131531550,131534877,131538455,131545848,131547201,131553456,131556219,131559709,131563353,131628012,
NM_010664	Krt18	chr15	+	101858646	101862451	101858709	101862392	7	101858646,101859896,101860253,101861049,101861325,101861726,101862271,	101859105,101859979,101860410,101861214,101861451,101861950,101862451,
NM_008683	Nedd8	chr14	-	56281099	56290743	56281365	56290649	4	56281099,56282251,56282648,56290631,	56281462,56282334,56282696,56290743,
NM_028121	Adpgk	chr9	+	59139378	59164005	59139440	59163089	7	59139378,59145332,59151295,59158034,59160846,59161559,59162537,	59139673,59145558,59151358,59158155,59161043,59161658,59164005,
NM_010877	Ncf2	chr1	+	154655019	154684126	154655161	154683244	15	154655019,154658047,154664120,154668645,154671346,154673011,154674547,154677481,154677822,154678743,154680452,154680906,154681198,154682156,154683131,	154655335,154658130,154664229,154668780,154671454,154673071,154674591,154677623,154677891,154678819,154680475,154681058,154681310,154682334,154684126,
NM_053094	Cd163	chr6	+	124254668	124280618	124254757	124279106	17	124254668,124255814,124257018,124258961,124261404,124262438,124267319,124267728,124268671,124268859,124270372,124275278,124276133,124276518,124277915,124279062,124279600,	124254803,124255898,124257339,124259285,124261725,124262759,124267634,124268043,124268767,124269174,124270696,124275590,124276163,124276626,124278005,124279115,124280618,
NM_016898	Cd164	chr10	+	41239305	41250846	41239340	41248647	6	41239305,41241723,41242978,41243912,41246632,41248477,	41239506,41241813,41243050,41243951,41246689,41250846,
NM_012058	Srp9	chr1	+	184054867	184062527	184055034	184061586	3	184054867,184058814,184061466,	184055106,184058883,184062527,
NM_026130	Srpr	chr9	+	35018787	35027559	35018873	35023651	14	35018787,35019576,35019932,35020304,35020714,35020967,35021331,35021521,35021771,35022144,35022402,35023051,35023299,35023522,	35018990,35019660,35020096,35020465,35020871,35021121,35021420,35021640,35021858,35022317,35022616,35023215,35023398,35027559,
NM_026752	Zfyve21	chr12	+	113052380	113066595	113052450	113066064	7	113052380,113061452,113061965,113063063,113063227,113065753,113066028,	113052588,113061503,113062134,113063139,113063319,113065896,113066595,
NM_030081	Zfyve20	chr6	-	92135052	92164805	92139303	92161726	12	92135052,92141242,92143122,92143937,92148177,92149687,92151465,92151725,92152563,92157038,92161581,92164704,	92140452,92141347,92143225,92144024,92148248,92149929,92151627,92151771,92152664,92157179,92161895,92164805,
NM_177319	Zfyve27	chr19	+	42245056	42269651	42246036	42264937	13	42245056,42246035,42251878,42253778,42255991,42257148,42257917,42258607,42260109,42260294,42263686,42264011,42264872,	42245275,42246233,42251949,42253980,42256087,42257261,42258054,42258679,42260130,42260439,42263733,42264093,42269651,
NM_001008550	Zfyve26	chr12	-	80333330	80397269	80334952	80396657	42	80333330,80337600,80338159,80339308,80339890,80340843,80341882,80345258,80347021,80347457,80350449,80352140,80353135,80356216,80358401,80361787,80362564,80364759,80365297,80366674,80367344,80369345,80371824,80373053,80374279,80374543,80375838,80377229,80379394,80380076,80381029,80381343,80383788,80385022,80386245,80386468,80387192,80388361,80391860,80394812,80396463,80397212,	80335156,80337645,80338342,80339368,80340032,80341043,80342080,80345477,80347231,80347605,80350670,80352277,80353167,80356353,80358565,80361886,80362811,80364936,80365420,80366779,80367541,80370088,80371927,80373272,80374444,80374663,80376102,80377431,80379546,80380145,80381116,80381952,80383989,80385186,80386334,80386633,80387314,80388866,80391950,80394891,80396759,80397269,
NM_009409	Top2b	chr14	+	17197719	17263300	17198192	17262980	36	17197719,17215575,17216970,17218604,17219786,17220903,17222280,17225672,17227920,17228105,17230296,17231120,17231422,17232530,17232904,17239243,17239625,17239804,17241340,17241682,17242307,17244569,17245432,17246074,17246415,17249070,17249465,17250850,17252854,17253216,17255135,17256212,17257868,17260987,17261851,17262812,	17198240,17215731,17217061,17218668,17219932,17221001,17222493,17225846,17228022,17228243,17230435,17231278,17231548,17232641,17233010,17239353,17239718,17239919,17241462,17241831,17242539,17244704,17245633,17246270,17246507,17249226,17249549,17251045,17252999,17253378,17255337,17256292,17257979,17261113,17261946,17263300,
NM_146133	Golph3l	chr3	+	95392855	95423162	95392888	95421393	5	95392855,95395638,95411827,95413593,95420965,	95393056,95395827,95411959,95413708,95423162,
NM_001109995	Eftud2	chr11	-	102699790	102742289	102700114	102739028	28	102699790,102700463,102700733,102701337,102701577,102702483,102702714,102702995,102704663,102705453,102707409,102707898,102709271,102710497,102713070,102716092,102716537,102721315,102723924,102726021,102726883,102729159,102729900,102730408,102731481,102732333,102738923,102742208,	102700210,102700571,102700887,102701432,102701696,102702571,102702841,102703082,102704746,102705555,102707550,102708010,102709465,102710625,102713206,102716183,102716601,102721440,102724091,102726104,102726974,102729195,102729966,102730484,102731560,102732499,102739032,102742289,
NM_175317	Eftud1	chr7	+	89797123	89926793	89798050	89926189	20	89797123,89798035,89800390,89806566,89820114,89821319,89822877,89829861,89831514,89832213,89832828,89835174,89840972,89841339,89846388,89899301,89902083,89910944,89920966,89926000,	89797188,89798141,89800458,89806651,89820248,89821457,89823092,89829985,89831591,89832350,89832951,89835274,89841124,89841506,89846527,89899433,89902231,89911924,89921151,89926793,
NM_019588	Plce1	chr19	+	38598686	38859520	38598748	38855238	32	38598686,38694932,38726284,38772939,38776309,38779729,38791053,38794045,38795463,38796301,38799190,38799399,38801257,38803172,38803316,38810920,38812412,38813737,38820255,38823781,38824930,38833304,38834468,38839789,38841621,38843940,38844836,38847309,38852346,38854255,38855049,38857026,	38599942,38695221,38726601,38773085,38776568,38779935,38791729,38794228,38795581,38796410,38799313,38799536,38801496,38803234,38803482,38811028,38812529,38813896,38820385,38823903,38825048,38833436,38834756,38839953,38841883,38844059,38844965,38847519,38852505,38854474,38855272,38859520,
NM_001033474	Atxn7l3b	chr10	-	112360839	112366082	112365484	112365778	1	112360839,	112366082,
NM_016795	Srpk1	chr17	-	28724597	28759399	28727001	28759357	16	28724597,28728145,28729162,28731114,28735846,28736415,28737187,28737813,28739632,28740382,28742243,28743251,28744028,28745590,28758921,28759344,	28727186,28728238,28729232,28731222,28735947,28736814,28737401,28737839,28739798,28740489,28742331,28743339,28744137,28745709,28758982,28759399,
NM_009975	Csnk2b	chr17	-	35253142	35258392	35253279	35257461	7	35253142,35254640,35254940,35255403,35256698,35257389,35258066,	35253370,35254830,35255016,35255519,35256801,35257472,35258392,
NM_009274	Srpk2	chr5	-	23010176	23122389	23013353	23122182	15	23010176,23019769,23020451,23024233,23024436,23029965,23031313,23032607,23033714,23046192,23051340,23052797,23054272,23070931,23122144,	23013538,23019862,23020521,23024341,23024537,23030433,23031563,23032633,23033880,23046299,23051428,23052885,23054381,23071083,23122389,
NM_145406	Slc10a3	chrX	-	71612741	71618688	71614789	71616211	3	71612741,71617952,71618529,	71616350,71618021,71618688,
NM_011388	Slc10a2	chr8	-	5083220	5105232	5086155	5105183	6	5083220,5089023,5091621,5093260,5098447,5104806,	5086283,5089181,5091797,5093349,5098566,5105232,
NM_010876	Ncf1	chr5	-	134696125	134705495	134697619	134705437	11	134696125,134697899,134698551,134699265,134701105,134701544,134702454,134703018,134703319,134703944,134705365,	134697738,134698045,134698659,134699383,134701213,134701667,134702510,134703184,134703395,134704025,134705495,
NM_029736	Slc10a7	chr8	+	81033226	81257901	81033473	81255537	12	81033226,81039484,81049060,81054981,81102617,81186885,81210483,81221064,81222418,81230773,81253516,81255507,	81033573,81039567,81049197,81055057,81102656,81186921,81210567,81221230,81222470,81230847,81253662,81257901,
NM_029415	Slc10a6	chr5	-	104034726	104058422	104035560	104058251	6	104034726,104037999,104041388,104046649,104047374,104057874,	104035766,104038157,104041561,104046738,104047493,104058422,
NM_008677	Ncf4	chr15	+	78075240	78093003	78075485	78092821	10	78075240,78080811,78081291,78083726,78085216,78085881,78086360,78091053,78091401,78092625,	78075517,78080896,78081445,78083797,78085344,78085939,78086459,78091184,78091467,78093003,
NM_008682	Nedd1	chr10	-	92147256	92185163	92148935	92182366	15	92147256,92149464,92152379,92153372,92154578,92155632,92157724,92160914,92161470,92163464,92173915,92176818,92178910,92182230,92185067,	92149040,92149531,92152536,92153529,92154781,92155680,92157853,92161110,92161672,92163694,92174056,92176935,92179005,92182374,92185163,
NM_023168	Grina	chr15	+	76077236	76080333	76078303	76079796	7	76077236,76078280,76078688,76078878,76079201,76079407,76079646,	76077330,76078607,76078798,76079079,76079330,76079551,76080333,
NM_010890	Nedd4	chr9	+	72510153	72597654	72510363	72595035	29	72510153,72517758,72519036,72525121,72525299,72533867,72556918,72558284,72559973,72566024,72569107,72569303,72572823,72574217,72578708,72579028,72579184,72580398,72582816,72584473,72584680,72586846,72587261,72587974,72589434,72590459,72591346,72594213,72594932,	72510420,72517923,72519110,72525200,72525338,72533921,72556969,72558346,72560073,72566191,72569225,72569468,72572889,72574337,72578780,72579083,72579243,72580464,72583046,72584595,72584751,72586942,72587335,72588035,72589494,72590567,72591443,72594286,72597654,
NM_027016	Sec62	chr3	+	30691797	30719013	30692269	30717888	8	30691797,30699052,30699981,30708743,30709366,30711217,30713155,30717421,	30692305,30699161,30700087,30708948,30709459,30711278,30713275,30719013,
NM_016911	Srpx	chrX	-	9615693	9694787	9616042	9694666	10	9615693,9624800,9626741,9631977,9632804,9636078,9644550,9646498,9650894,9694569,	9616226,9624922,9626875,9632157,9632926,9636205,9644727,9646690,9650954,9694787,
NM_013635	Sypl	chr12	+	33638809	33664362	33638832	33660589	6	33638809,33639152,33650237,33652400,33658992,33660454,	33638883,33639224,33650365,33652608,33659184,33664362,
NM_175201	Rnf38	chr4	-	44139079	44180410	44142465	44180198	11	44139079,44144415,44146511,44147761,44150426,44151541,44155166,44156319,44161896,44165231,44180189,	44142528,44144515,44146633,44147846,44150533,44151703,44155337,44156487,44162110,44165425,44180410,
NM_001099632	Rnf39	chr17	+	37079995	37085355	37080032	37084581	4	37079995,37082118,37082348,37084000,	37080395,37082141,37082440,37085355,
NM_030886	Ankrd17	chr5	-	90657012	90795211	90658306	90795073	35	90657012,90659830,90661265,90662925,90667963,90671888,90679399,90681891,90682519,90683664,90687458,90689109,90692283,90693015,90693651,90694455,90697356,90697662,90707267,90711875,90714065,90714512,90714860,90716273,90717608,90718262,90719972,90722226,90724609,90727011,90727564,90729013,90732936,90794691,90794995,	90658366,90659995,90661444,90663174,90668176,90673519,90679549,90682047,90682967,90683836,90687575,90689205,90692446,90693191,90693865,90694598,90697502,90697774,90707416,90712628,90714168,90714656,90714988,90716361,90717718,90718454,90720210,90722321,90724843,90727159,90727712,90729170,90733090,90794994,90795211,
NM_030564	Rnf34	chr5	+	123300196	123318953	123300301	123318236	6	123300196,123311697,123313995,123316810,123317128,123318045,	123300307,123311916,123314403,123316915,123317330,123318953,
NM_008231	Hdgf	chr3	+	87710242	87720052	87710549	87718830	6	87710242,87717012,87717234,87717973,87718394,87718823,	87710636,87717089,87717373,87718159,87718612,87720052,
NM_021470	Rnf32	chr5	+	29524545	29552057	29524545	29551831	8	29524545,29525113,29529594,29532208,29532713,29533235,29550656,29551582,	29524560,29525378,29529737,29532241,29532838,29533344,29550824,29552057,
NM_133971	Ankrd10	chr8	-	11611578	11635757	11612483	11635617	6	11611578,11615814,11619061,11628438,11632865,11635410,	11612947,11615910,11619297,11628530,11633018,11635757,
NM_026911	Spcs1	chr14	-	31813013	31814852	31813282	31814603	4	31813013,31813863,31814029,31814390,	31813408,31813950,31814089,31814852,
NM_011740	Ywhaz	chr15	-	36699965	36724293	36702472	36720732	7	36699965,36704993,36705170,36706000,36720438,36723233,36723899,	36702532,36705089,36705334,36706124,36720743,36723430,36724293,
NM_021899	Foxj2	chr6	+	122770201	122795361	122778188	122792870	11	122770201,122778174,122781453,122782955,122783178,122783698,122787838,122788601,122789478,122790243,122792781,	122770988,122778521,122781528,122783024,122783319,122783894,122788222,122788703,122789688,122790342,122795361,
NM_134060	Slc35b3	chr13	-	39024042	39052406	39024634	39047718	10	39024042,39026606,39029110,39029615,39031743,39034927,39036368,39045977,39047517,39052300,	39024785,39026676,39029222,39029708,39031841,39035035,39036523,39046099,39047805,39052406,
NM_025668	Spcs2	chr7	-	106987415	107007393	106988206	107007387	5	106987415,106993209,106996808,106997485,107007273,	106988393,106993344,106996969,106997569,107007393,
NM_001034895	Zfr2	chr10	+	80695907	80714867	80695934	80714179	18	80695907,80700101,80702174,80702678,80704739,80705514,80706394,80707405,80708149,80708773,80709334,80709963,80711134,80711728,80711909,80712429,80713381,80713996,	80695987,80700336,80702259,80702959,80704919,80705701,80706540,80707525,80708289,80708906,80709501,80710138,80711273,80711823,80712005,80712541,80713479,80714867,
NM_010149	Epor	chr9	-	21763354	21768020	21763502	21767875	8	21763354,21764204,21764967,21765133,21765891,21766134,21766647,21767760,	21764114,21764292,21765055,21765287,21766049,21766310,21766780,21768020,
NM_029701	Spcs3	chr8	-	55605806	55615351	55608616	55615258	5	55605806,55610294,55611803,55613692,55615115,	55608749,55610409,55611878,55613768,55615351,
NM_009936	Col9a3	chr2	+	180332926	180356504	180332964	180356125	32	180332926,180333570,180334749,180335226,180336286,180337346,180337806,180338061,180338453,180338838,180339922,180340431,180341179,180341512,180341787,180342331,180343136,180344030,180344185,180344760,180344894,180345364,180345964,180346133,180347658,180348851,180349992,180350181,180350507,180351085,180354397,180355934,	180333030,180333639,180334785,180335298,180336340,180337382,180337830,180338115,180338507,180338880,180339979,180340485,180341233,180341566,180341841,180342385,180343190,180344084,180344239,180344805,180344948,180345418,180346018,180346205,180347694,180348896,180350025,180350328,180350562,180351268,180354475,180356504,
