Database of representative transcript models for protein-coding genes in S. cerevisiae and for the poly(A)-tail length standards.
Transcript models are from the Saccharomyces Genome Database, with 3' ends reannotated by David Weinberg.
Coordinates of yeast genes are based on the sacCer3 genome assembly.
GeneID	GeneID	Chromosome	Strand	TxStart	TxEnd	CdsStart	CdsEnd	ExonCount	ExonStarts	ExonEnds
YOR178C	YOR178C	chrXV	-	667859	670241	667859	670241	1	667859,	670241,
YOR179C	YOR179C	chrXV	-	671844	672411	671844	672411	1	671844,	672411,
YOR180C	YOR180C	chrXV	-	674351	675167	674351	675167	1	674351,	675167,
YOR181W	YOR181W	chrXV	+	675938	677840	675938	677840	1	675938,	677840,
YOR183W	YOR183W	chrXV	+	678871	679261	678871	679261	1	678871,	679261,
YOR185C	YOR185C	chrXV	-	681397	682165	681443	682106	1	681397,	682165,
YOR186W	YOR186W	chrXV	+	683110	683545	683110	683545	1	683110,	683545,
YOR187W	YOR187W	chrXV	+	683944	685463	684029	685343	1	683944,	685463,
YOR188W	YOR188W	chrXV	+	685766	689180	685766	689180	1	685766,	689180,
YOR189W	YOR189W	chrXV	+	689594	690180	689623	689974	1	689594,	690180,
YOR190W	YOR190W	chrXV	+	690694	692032	690694	692032	1	690694,	692032,
YOR191W	YOR191W	chrXV	+	692439	697534	692474	697334	1	692439,	697534,
YOR193W	YOR193W	chrXV	+	710388	711690	710445	711576	1	710388,	711690,
YOR194C	YOR194C	chrXV	-	711381	712576	711682	712543	1	711381,	712576,
YOR195W	YOR195W	chrXV	+	712794	715442	712865	715331	1	712794,	715442,
YOR196C	YOR196C	chrXV	-	715431	716862	715592	716837	1	715431,	716862,
YOR197W	YOR197W	chrXV	+	717068	718440	717085	718384	1	717068,	718440,
YOR198C	YOR198C	chrXV	-	718652	720065	718652	720065	1	718652,	720065,
YOR201C	YOR201C	chrXV	-	720400	721727	720469	721708	1	720400,	721727,
YOR202W	YOR202W	chrXV	+	721921	722689	721945	722608	1	721921,	722689,
YOR204W	YOR204W	chrXV	+	722890	725446	722910	724725	1	722890,	725446,
YOR205C	YOR205C	chrXV	-	725413	727243	725563	727234	1	725413,	727243,
YOR206W	YOR206W	chrXV	+	727481	729731	727511	729644	1	727481,	729731,
YOR207C	YOR207C	chrXV	-	729888	733481	730007	733457	1	729888,	733481,
YOR208W	YOR208W	chrXV	+	733757	736293	733924	736177	1	733757,	736293,
YOR209C	YOR209C	chrXV	-	736436	737726	736436	737726	1	736436,	737726,
YOR210W	YOR210W	chrXV	+	738261	738823	738319	738532	1	738261,	738823,
YOR211C	YOR211C	chrXV	-	738822	741761	738923	741569	1	738822,	741761,
YOR212W	YOR212W	chrXV	+	742776	744297	742909	744181	1	742776,	744297,
YOR213C	YOR213C	chrXV	-	744196	745390	744534	745281	1	744196,	745390,
YOR214C	YOR214C	chrXV	-	745592	746303	745592	746303	1	745592,	746303,
YOR215C	YOR215C	chrXV	-	746577	747313	746724	747282	1	746577,	747313,
YOR216C	YOR216C	chrXV	-	747524	748979	747524	748979	1	747524,	748979,
YOR217W	YOR217W	chrXV	+	749300	751886	749300	751886	1	749300,	751886,
YOR219C	YOR219C	chrXV	-	752004	755060	752213	755009	1	752004,	755060,
YOR220W	YOR220W	chrXV	+	755326	756290	755327	756125	1	755326,	756290,
YOR221C	YOR221C	chrXV	-	756306	757611	756475	757558	1	756306,	757611,
YOR222W	YOR222W	chrXV	+	758329	759253	758329	759253	1	758329,	759253,
YOR223W	YOR223W	chrXV	+	759764	760718	759781	760660	1	759764,	760718,
YOR224C	YOR224C	chrXV	-	760824	761265	760824	761265	1	760824,	761265,
YOR226C	YOR226C	chrXV	-	761478	762106	761613	762084	1	761478,	762106,
YOR227W	YOR227W	chrXV	+	762591	766705	762824	766565	1	762591,	766705,
YOR228C	YOR228C	chrXV	-	766625	767998	766868	767777	1	766625,	767998,
YOR229W	YOR229W	chrXV	+	768408	769812	768408	769812	1	768408,	769812,
YOR230W	YOR230W	chrXV	+	770799	772113	770799	772113	1	770799,	772113,
YOR231W	YOR231W	chrXV	+	772458	774326	772600	774127	1	772458,	774326,
YOR232W	YOR232W	chrXV	+	774454	775436	774572	775259	1	774454,	775436,
YOR233W	YOR233W	chrXV	+	775845	778248	775845	778248	1	775845,	778248,
YOR234C	YOR234C	chrXV	-	778450	779437	778554	779405	2	778450,779386,	778859,779437,
YOR236W	YOR236W	chrXV	+	780890	781611	780905	781541	1	780890,	781611,
YOR237W	YOR237W	chrXV	+	781993	783298	781993	783298	1	781993,	783298,
YOR238W	YOR238W	chrXV	+	783668	784660	783676	784588	1	783668,	784660,
YOR241W	YOR241W	chrXV	+	786994	788641	786994	788641	1	786994,	788641,
YOR242C	YOR242C	chrXV	-	788741	789857	788741	789857	1	788741,	789857,
YOR243C	YOR243C	chrXV	-	789966	792256	790210	792241	1	789966,	792256,
YOR244W	YOR244W	chrXV	+	792500	793984	792530	793868	1	792500,	793984,
YOR245C	YOR245C	chrXV	-	794075	795332	794075	795332	1	794075,	795332,
YOR246C	YOR246C	chrXV	-	795717	796857	795800	796793	1	795717,	796857,
YOR247W	YOR247W	chrXV	+	797675	798308	797675	798308	1	797675,	798308,
YOR249C	YOR249C	chrXV	-	798604	800748	798673	800731	1	798604,	800748,
YOR250C	YOR250C	chrXV	-	800886	802351	800969	802307	1	800886,	802351,
YOR251C	YOR251C	chrXV	-	802549	803464	802549	803464	1	802549,	803464,
YOR252W	YOR252W	chrXV	+	803633	804304	803666	804203	1	803633,	804304,
YOR253W	YOR253W	chrXV	+	804356	805019	804376	804907	1	804356,	805019,
YOR254C	YOR254C	chrXV	-	804949	807071	805031	807023	1	804949,	807071,
YOR255W	YOR255W	chrXV	+	807270	808107	807270	808107	1	807270,	808107,
YOR256C	YOR256C	chrXV	-	808253	810683	808253	810683	1	808253,	810683,
YOR257W	YOR257W	chrXV	+	810972	811543	811007	811493	1	810972,	811543,
YOR258W	YOR258W	chrXV	+	811651	812413	811670	812324	1	811651,	812413,
YOR259C	YOR259C	chrXV	-	812267	813730	812394	813708	1	812267,	813730,
YOR260W	YOR260W	chrXV	+	813948	815912	813983	815720	1	813948,	815912,
YOR261C	YOR261C	chrXV	-	815837	817024	815914	816931	1	815837,	817024,
YOR262W	YOR262W	chrXV	+	817289	818447	817291	818335	1	817289,	818447,
YOR264W	YOR264W	chrXV	+	818865	820158	818865	820158	1	818865,	820158,
YOR265W	YOR265W	chrXV	+	820418	820877	820453	820774	1	820418,	820877,
YOR266W	YOR266W	chrXV	+	821009	822369	821022	822294	1	821009,	822369,
YOR269W	YOR269W	chrXV	+	826322	828027	826384	827869	1	826322,	828027,
YOR270C	YOR270C	chrXV	-	827924	830746	828051	830574	1	827924,	830746,
YOR271C	YOR271C	chrXV	-	830940	832083	831058	832042	1	830940,	832083,
YOR272W	YOR272W	chrXV	+	832764	834262	832812	834195	1	832764,	834262,
YOR273C	YOR273C	chrXV	-	834297	836516	834451	836431	1	834297,	836516,
YOR274W	YOR274W	chrXV	+	837474	839219	837673	838960	1	837474,	839219,
YOR275C	YOR275C	chrXV	-	838951	841078	839083	841069	1	838951,	841078,
YOR276W	YOR276W	chrXV	+	841271	841910	841332	841818	1	841271,	841910,
YOR278W	YOR278W	chrXV	+	842786	843725	842816	843644	1	842786,	843725,
YOR279C	YOR279C	chrXV	-	843603	844778	843697	844630	1	843603,	844778,
YOR280C	YOR280C	chrXV	-	844910	845855	844991	845792	1	844910,	845855,
YOR281C	YOR281C	chrXV	-	846174	847146	846268	847129	1	846174,	847146,
YOR283W	YOR283W	chrXV	+	847382	848288	847452	848145	1	847382,	848288,
YOR284W	YOR284W	chrXV	+	848417	849490	848477	849209	1	848417,	849490,
YOR285W	YOR285W	chrXV	+	849627	850117	849634	850054	1	849627,	850117,
YOR286W	YOR286W	chrXV	+	850255	850804	850279	850729	1	850255,	850804,
YOR287C	YOR287C	chrXV	-	850868	851862	850936	851839	1	850868,	851862,
YOR288C	YOR288C	chrXV	-	852036	853119	852120	853077	1	852036,	853119,
YOR289W	YOR289W	chrXV	+	853324	854131	853356	854112	1	853324,	854131,
YOR290C	YOR290C	chrXV	-	855045	860382	855146	860258	1	855045,	860382,
YOR291W	YOR291W	chrXV	+	861022	865658	861174	865593	1	861022,	865658,
YOR292C	YOR292C	chrXV	-	865591	866585	865652	866582	1	865591,	866585,
YOR293W	YOR293W	chrXV	+	867069	867987	867097	867852	2	867069,867586,	867149,867987,
YOR293C-A	YOR293C-A	chrXV	-	867997	868147	867997	868147	1	867997,	868147,
YOR294W	YOR294W	chrXV	+	868292	869100	868339	868951	1	868292,	869100,
YOR295W	YOR295W	chrXV	+	869207	869894	869207	869894	1	869207,	869894,
YOR296W	YOR296W	chrXV	+	870086	874254	870201	874071	1	870086,	874254,
YOR297C	YOR297C	chrXV	-	874613	875348	874742	875321	1	874613,	875348,
YOR298W	YOR298W	chrXV	+	875598	877038	875598	877038	1	875598,	877038,
YOR298C-A	YOR298C-A	chrXV	-	876999	877709	877229	877685	1	876999,	877709,
YOR299W	YOR299W	chrXV	+	878434	880675	878434	880675	1	878434,	880675,
YOR301W	YOR301W	chrXV	+	880964	882272	880964	882272	1	880964,	882272,
YOR302W	YOR302W	chrXV	+	882764	882842	882764	882842	1	882764,	882842,
YOR303W	YOR303W	chrXV	+	882898	884134	882898	884134	1	882898,	884134,
YOR304W	YOR304W	chrXV	+	884513	887876	884513	887876	1	884513,	887876,
YOR304C-A	YOR304C-A	chrXV	-	888180	888752	888519	888750	1	888180,	888752,
YOR305W	YOR305W	chrXV	+	889021	889750	889021	889750	1	889021,	889750,
YOR306C	YOR306C	chrXV	-	889761	891544	889866	891432	1	889761,	891544,
YOR307C	YOR307C	chrXV	-	892730	894092	892730	894092	1	892730,	894092,
YOR308C	YOR308C	chrXV	-	894140	896416	894623	896387	1	894140,	896416,
YOR310C	YOR310C	chrXV	-	896725	898389	896824	898360	1	896725,	898389,
YOR311C	YOR311C	chrXV	-	898861	899938	899055	899928	1	898861,	899938,
YOR313C	YOR313C	chrXV	-	901857	902874	901857	902874	1	901857,	902874,
YOR315W	YOR315W	chrXV	+	904681	906211	904759	905800	1	904681,	906211,
YOR316C	YOR316C	chrXV	-	906235	907555	906235	907555	1	906235,	907555,
YOR316C-A	YOR316C-A	chrXV	-	907725	907935	907725	907935	1	907725,	907935,
YOR317W	YOR317W	chrXV	+	909272	911649	909342	911445	1	909272,	911649,
YOR319W	YOR319W	chrXV	+	912346	914041	912821	913463	1	912346,	914041,
YOR320C	YOR320C	chrXV	-	913525	915202	913618	915094	1	913525,	915202,
YOR322C	YOR322C	chrXV	-	918605	921062	918605	921062	1	918605,	921062,
YOR323C	YOR323C	chrXV	-	921404	922925	921534	922905	1	921404,	922925,
YOR324C	YOR324C	chrXV	-	923063	925198	923231	925040	1	923063,	925198,
YOR326W	YOR326W	chrXV	+	925529	930595	925720	930445	1	925529,	930595,
YOR327C	YOR327C	chrXV	-	930626	931165	930733	931081	1	930626,	931165,
YOR328W	YOR328W	chrXV	+	931802	936497	931802	936497	1	931802,	936497,
YOR329C	YOR329C	chrXV	-	936630	939472	936730	939349	1	936630,	939472,
YOR330C	YOR330C	chrXV	-	939551	943397	939620	943385	1	939551,	943397,
YOR332W	YOR332W	chrXV	+	943623	944431	943655	944357	1	943623,	944431,
YOR334W	YOR334W	chrXV	+	944594	946099	944595	946008	1	944594,	946099,
YOR335C	YOR335C	chrXV	-	946099	949216	946232	949109	1	946099,	949216,
YOR336W	YOR336W	chrXV	+	949730	954001	949772	953870	1	949730,	954001,
YOR337W	YOR337W	chrXV	+	954314	956854	954343	956623	1	954314,	956854,
YOR338W	YOR338W	chrXV	+	956897	957989	956897	957989	1	956897,	957989,
YOR339C	YOR339C	chrXV	-	958361	958832	958361	958832	1	958361,	958832,
YOR340C	YOR340C	chrXV	-	959105	960201	959201	960182	1	959105,	960201,
YOR341W	YOR341W	chrXV	+	960860	966262	960986	965981	1	960860,	966262,
YOR342C	YOR342C	chrXV	-	966466	967739	966665	967625	1	966466,	967739,
YOR344C	YOR344C	chrXV	-	976706	978202	977193	978069	1	976706,	978202,
YOR346W	YOR346W	chrXV	+	981663	984953	981827	984785	1	981663,	984953,
YOR347C	YOR347C	chrXV	-	984893	986562	984941	986462	1	984893,	986562,
YOR348C	YOR348C	chrXV	-	986898	988782	986898	988782	1	986898,	988782,
YOR349W	YOR349W	chrXV	+	989763	992876	989788	992833	1	989763,	992876,
YOR350C	YOR350C	chrXV	-	992863	994855	992863	994855	1	992863,	994855,
YOR351C	YOR351C	chrXV	-	995017	996511	995017	996511	1	995017,	996511,
YOR352W	YOR352W	chrXV	+	997136	998314	997212	998244	1	997136,	998314,
YOR353C	YOR353C	chrXV	-	998298	1000844	998452	1000828	1	998298,	1000844,
YOR354C	YOR354C	chrXV	-	1001146	1003225	1001146	1003225	1	1001146,	1003225,
YOR355W	YOR355W	chrXV	+	1004643	1006811	1005136	1006705	1	1004643,	1006811,
YOR356W	YOR356W	chrXV	+	1007192	1009162	1007220	1009116	1	1007192,	1009162,
YOR357C	YOR357C	chrXV	-	1009114	1009750	1009223	1009712	1	1009114,	1009750,
YOR358W	YOR358W	chrXV	+	1010123	1011169	1010160	1010889	1	1010123,	1011169,
YOR359W	YOR359W	chrXV	+	1011047	1012888	1011188	1012760	1	1011047,	1012888,
YOR360C	YOR360C	chrXV	-	1013240	1014821	1013240	1014821	1	1013240,	1014821,
YOR361C	YOR361C	chrXV	-	1015360	1017652	1015360	1017652	1	1015360,	1017652,
YOR362C	YOR362C	chrXV	-	1017743	1018790	1017879	1018746	1	1017743,	1018790,
YOR363C	YOR363C	chrXV	-	1019925	1023273	1020221	1023212	1	1019925,	1023273,
YOR365C	YOR365C	chrXV	-	1023460	1025572	1023460	1025572	1	1023460,	1025572,
YOR367W	YOR367W	chrXV	+	1026006	1026609	1026006	1026609	1	1026006,	1026609,
YOR368W	YOR368W	chrXV	+	1026842	1028048	1026842	1028048	1	1026842,	1028048,
YOR369C	YOR369C	chrXV	-	1028117	1028694	1028193	1028625	1	1028117,	1028694,
YOR370C	YOR370C	chrXV	-	1029182	1030994	1029182	1030994	1	1029182,	1030994,
YOR371C	YOR371C	chrXV	-	1031488	1034182	1031488	1034182	1	1031488,	1034182,
YOR374W	YOR374W	chrXV	+	1039771	1041564	1039839	1041399	1	1039771,	1041564,
YOR375C	YOR375C	chrXV	-	1041517	1043100	1041677	1043042	1	1041517,	1043100,
YOR376W-A	YOR376W-A	chrXV	+	1044719	1045694	1045195	1045351	1	1044719,	1045694,
YOR377W	YOR377W	chrXV	+	1046149	1048041	1046225	1047803	1	1046149,	1048041,
YOR378W	YOR378W	chrXV	+	1049510	1051058	1049510	1051058	1	1049510,	1051058,
YOR380W	YOR380W	chrXV	+	1051289	1052930	1051289	1052930	1	1051289,	1052930,
YOR381W	YOR381W	chrXV	+	1055544	1057680	1055544	1057680	1	1055544,	1057680,
YOR381W-A	YOR381W-A	chrXV	+	1058422	1058590	1058422	1058590	1	1058422,	1058590,
YOR382W	YOR382W	chrXV	+	1059530	1059992	1059530	1059992	1	1059530,	1059992,
YOR383C	YOR383C	chrXV	-	1060287	1061103	1060440	1061055	1	1060287,	1061103,
YOR384W	YOR384W	chrXV	+	1061563	1063648	1061563	1063648	1	1061563,	1063648,
YOR385W	YOR385W	chrXV	+	1065033	1066215	1065042	1065915	1	1065033,	1066215,
YOR386W	YOR386W	chrXV	+	1066838	1068536	1066838	1068536	1	1066838,	1068536,
YOR387C	YOR387C	chrXV	-	1069620	1070241	1069620	1070241	1	1069620,	1070241,
YOR394C-A	YOR394C-A	chrXV	-	1084201	1084369	1084201	1084369	1	1084201,	1084369,
YCR009C	YCR009C	chrIII	-	130466	131604	130744	131542	1	130466,	131604,
YCR084C	YCR084C	chrIII	-	260252	262626	260310	262452	1	260252,	262626,
YCL064C	YCL064C	chrIII	-	15658	16900	15797	16880	1	15658,	16900,
YCL063W	YCL063W	chrIII	+	17272	18693	17289	18561	1	17272,	18693,
YCL061C	YCL061C	chrIII	-	18815	22106	18815	22106	1	18815,	22106,
YCL059C	YCL059C	chrIII	-	22322	23405	22428	23379	1	22322,	23405,
YCL058W-A	YCL058W-A	chrIII	+	23560	23990	23583	23925	1	23560,	23990,
YCL057C-A	YCL057C-A	chrIII	-	23888	24352	24031	24325	1	23888,	24352,
YCL057W	YCL057W	chrIII	+	24763	27056	24767	26906	1	24763,	27056,
YCL056C	YCL056C	chrIII	-	26924	27359	26924	27359	1	26924,	27359,
YCL055W	YCL055W	chrIII	+	27924	29019	27928	28936	1	27924,	29019,
YCL054W	YCL054W	chrIII	+	31427	34092	31448	33974	1	31427,	34092,
YCL052C	YCL052C	chrIII	-	34029	35455	34142	35393	1	34029,	35455,
YCL051W	YCL051W	chrIII	+	35864	37616	35864	37616	1	35864,	37616,
YCL050C	YCL050C	chrIII	-	37721	38864	37835	38801	1	37721,	38864,
YCL049C	YCL049C	chrIII	-	39785	40724	39785	40724	1	39785,	40724,
YCL048W	YCL048W	chrIII	+	42164	43556	42164	43556	1	42164,	43556,
YCL047C	YCL047C	chrIII	-	43538	44458	43660	44437	1	43538,	44458,
YCL045C	YCL045C	chrIII	-	44561	46955	44622	46905	1	44561,	46955,
YCL044C	YCL044C	chrIII	-	46936	48373	47110	48364	1	46936,	48373,
YCL043C	YCL043C	chrIII	-	48556	50259	48652	50221	1	48556,	50259,
YCL039W	YCL039W	chrIII	+	52644	54882	52644	54882	1	52644,	54882,
YCL038C	YCL038C	chrIII	-	54940	56527	54940	56527	1	54940,	56527,
YCL037C	YCL037C	chrIII	-	56830	58746	57373	58678	1	56830,	58746,
YCL036W	YCL036W	chrIII	+	59024	60822	59025	60726	1	59024,	60822,
YCL035C	YCL035C	chrIII	-	60840	61173	60840	61173	1	60840,	61173,
YCL034W	YCL034W	chrIII	+	61627	62794	61657	62722	1	61627,	62794,
YCL033C	YCL033C	chrIII	-	62775	63282	62775	63282	1	62775,	63282,
YCL032W	YCL032W	chrIII	+	63440	64481	63440	64481	1	63440,	64481,
YCL031C	YCL031C	chrIII	-	64572	65620	64674	65568	1	64572,	65620,
YCL030C	YCL030C	chrIII	-	65933	68333	65933	68333	1	65933,	68333,
YCL029C	YCL029C	chrIII	-	68337	69972	68598	69921	1	68337,	69972,
YCL028W	YCL028W	chrIII	+	70116	71478	70149	71367	1	70116,	71478,
YCL027W	YCL027W	chrIII	+	71768	73446	71802	73341	1	71768,	73446,
YCL026C-B	YCL026C-B	chrIII	-	73404	73986	73404	73986	1	73404,	73986,
YCL026C-A	YCL026C-A	chrIII	-	74703	75285	74703	75285	1	74703,	75285,
YCL025C	YCL025C	chrIII	-	75940	77951	76017	77919	1	75940,	77951,
YCL024W	YCL024W	chrIII	+	79146	82389	79161	82275	1	79146,	82389,
YCL021W-A	YCL021W-A	chrIII	+	83619	83997	83619	83997	1	83619,	83997,
YCL017C	YCL017C	chrIII	-	92690	94300	92776	94270	1	92690,	94300,
YCL016C	YCL016C	chrIII	-	94494	95793	94620	95763	1	94494,	95793,
YCL014W	YCL014W	chrIII	+	96176	101308	96280	101191	1	96176,	101308,
YCL012C	YCL012C	chrIII	-	101316	101788	101316	101788	2	101316,101700,	101633,101788,
YCL011C	YCL011C	chrIII	-	102074	103358	102074	103358	1	102074,	103358,
YCL010C	YCL010C	chrIII	-	103516	104371	103570	104350	1	103516,	104371,
YCL009C	YCL009C	chrIII	-	104618	105548	104618	105548	1	104618,	105548,
YCL008C	YCL008C	chrIII	-	105563	106865	105695	106853	1	105563,	106865,
YCL005W-A	YCL005W-A	chrIII	+	107022	107417	107022	107417	3	107022,107110,107287,	107033,107191,107417,
YCL005W	YCL005W	chrIII	+	107973	108928	108020	108791	1	107973,	108928,
YCL004W	YCL004W	chrIII	+	109025	110792	109104	110670	1	109025,	110792,
YCL002C	YCL002C	chrIII	-	110540	111713	110807	111675	2	110540,111633,	111557,111713,
YCL001W	YCL001W	chrIII	+	111895	112566	111915	112482	1	111895,	112566,
YCL001W-A	YCL001W-A	chrIII	+	113079	113541	113079	113541	1	113079,	113541,
YCL001W-B	YCL001W-B	chrIII	+	113769	114024	113769	114024	1	113769,	114024,
YCR002C	YCR002C	chrIII	-	117314	118404	117379	118348	1	117314,	118404,
YCR003W	YCR003W	chrIII	+	118596	119257	118619	119171	1	118596,	119257,
YCR004C	YCR004C	chrIII	-	119574	120318	119574	120318	1	119574,	120318,
YCR005C	YCR005C	chrIII	-	120945	122328	120945	122328	1	120945,	122328,
YCR007C	YCR007C	chrIII	-	126010	126730	126010	126730	1	126010,	126730,
YCR008W	YCR008W	chrIII	+	128469	130281	128469	130281	1	128469,	130281,
YCR010C	YCR010C	chrIII	-	132090	133213	132272	133124	1	132090,	133213,
YCR011C	YCR011C	chrIII	-	133666	137002	133723	136873	1	133666,	137002,
YCR012W	YCR012W	chrIII	+	137745	138996	137745	138996	1	137745,	138996,
YCR014C	YCR014C	chrIII	-	139184	140933	139184	140933	1	139184,	140933,
YCR015C	YCR015C	chrIII	-	141216	142170	141216	142170	1	141216,	142170,
YCR016W	YCR016W	chrIII	+	143606	144615	143633	144506	1	143606,	144615,
YCR017C	YCR017C	chrIII	-	144587	147664	144772	147634	1	144587,	147664,
YCR018C	YCR018C	chrIII	-	148237	148903	148237	148903	1	148237,	148903,
YCR019W	YCR019W	chrIII	+	152720	154025	152836	153928	1	152720,	154025,
YCR020C	YCR020C	chrIII	-	153934	154689	154011	154659	1	153934,	154689,
YCR020C-A	YCR020C-A	chrIII	-	154829	155096	154829	155096	1	154829,	155096,
YCR020W-B	YCR020W-B	chrIII	+	155305	156016	155319	155556	1	155305,	156016,
YCR021C	YCR021C	chrIII	-	156108	157107	156108	157107	1	156108,	157107,
YCR023C	YCR023C	chrIII	-	158296	160436	158537	160373	1	158296,	160436,
YCR024C	YCR024C	chrIII	-	160608	162242	160743	162222	1	160608,	162242,
YCR024C-B	YCR024C-B	chrIII	-	162598	162865	162598	162865	1	162598,	162865,
YCR024C-A	YCR024C-A	chrIII	-	162630	163229	162944	163067	1	162630,	163229,
YCR026C	YCR026C	chrIII	-	163981	166408	164110	166339	1	163981,	166408,
YCR027C	YCR027C	chrIII	-	167369	167999	167369	167999	1	167369,	167999,
YCR028C	YCR028C	chrIII	-	170160	172524	170885	172424	1	170160,	172524,
YCR028C-A	YCR028C-A	chrIII	-	172949	173440	172949	173440	2	172949,173198,	173115,173440,
YCR030C	YCR030C	chrIII	-	173652	176538	173825	176438	1	173652,	176538,
YCR032W	YCR032W	chrIII	+	179519	186023	179519	186023	1	179519,	186023,
YCR033W	YCR033W	chrIII	+	186488	190169	186488	190169	1	186488,	190169,
YCR034W	YCR034W	chrIII	+	190564	191803	190591	191635	1	190564,	191803,
YCR035C	YCR035C	chrIII	-	191691	193026	191833	193018	1	191691,	193026,
YCR036W	YCR036W	chrIII	+	193296	194298	193296	194298	1	193296,	194298,
YCR037C	YCR037C	chrIII	-	194413	197185	194413	197185	1	194413,	197185,
YCR042C	YCR042C	chrIII	-	201173	205397	201173	205397	1	201173,	205397,
YCR043C	YCR043C	chrIII	-	206094	206678	206260	206644	1	206094,	206678,
YCR044C	YCR044C	chrIII	-	206789	207963	206876	207950	1	206789,	207963,
YCR045C	YCR045C	chrIII	-	208134	209610	208134	209610	1	208134,	209610,
YCR046C	YCR046C	chrIII	-	209803	210430	209913	210423	1	209803,	210430,
YCR047C	YCR047C	chrIII	-	210717	211545	210717	211545	1	210717,	211545,
YCR048W	YCR048W	chrIII	+	211875	213956	211928	213761	1	211875,	213956,
YCR051W	YCR051W	chrIII	+	214060	214919	214070	214739	1	214060,	214919,
YCR052W	YCR052W	chrIII	+	214959	216652	214993	216445	1	214959,	216652,
YCR053W	YCR053W	chrIII	+	216654	218321	216696	218241	1	216654,	218321,
YCR054C	YCR054C	chrIII	-	218231	220158	218375	220067	1	218231,	220158,
YCR057C	YCR057C	chrIII	-	220365	223291	220456	223228	1	220365,	223291,
YCR059C	YCR059C	chrIII	-	223272	224248	223453	224230	1	223272,	224248,
YCR060W	YCR060W	chrIII	+	224384	224857	224398	224734	1	224384,	224857,
YCR061W	YCR061W	chrIII	+	225562	227458	225562	227458	1	225562,	227458,
YCR063W	YCR063W	chrIII	+	228278	229179	228317	228791	1	228278,	229179,
YCR065W	YCR065W	chrIII	+	229309	231004	229309	231004	1	229309,	231004,
YCR066W	YCR066W	chrIII	+	231499	232963	231499	232963	1	231499,	232963,
YCR067C	YCR067C	chrIII	-	233052	236442	233124	236322	1	233052,	236442,
YCR068W	YCR068W	chrIII	+	237213	238776	237213	238776	1	237213,	238776,
YCR069W	YCR069W	chrIII	+	239054	240011	239054	240011	1	239054,	240011,
YCR071C	YCR071C	chrIII	-	240032	240566	240102	240543	1	240032,	240566,
YCR072C	YCR072C	chrIII	-	240723	242378	240804	242352	1	240723,	242378,
YCR073C	YCR073C	chrIII	-	242587	246583	242587	246583	1	242587,	246583,
YCR073W-A	YCR073W-A	chrIII	+	246924	248017	246962	247910	1	246924,	248017,
YCR075C	YCR075C	chrIII	-	247888	248847	248032	248815	1	247888,	248847,
YCR075W-A	YCR075W-A	chrIII	+	248974	249202	248974	249202	1	248974,	249202,
YCR076C	YCR076C	chrIII	-	249196	250047	249292	250045	1	249196,	250047,
YCR077C	YCR077C	chrIII	-	250108	252672	250237	252628	1	250108,	252672,
YCR079W	YCR079W	chrIII	+	252842	254278	252844	254173	1	252842,	254278,
YCR081W	YCR081W	chrIII	+	254370	258654	254370	258654	1	254370,	258654,
YCR082W	YCR082W	chrIII	+	258882	259269	258882	259269	1	258882,	259269,
YCR083W	YCR083W	chrIII	+	259541	260077	259577	259961	1	259541,	260077,
YCR086W	YCR086W	chrIII	+	263383	264024	263391	263964	1	263383,	264024,
YCR087C-A	YCR087C-A	chrIII	-	263942	264504	264005	264467	1	263942,	264504,
